|||expanded_form|TTY|GT|Glossary "term"|
|||expanded_form|TTY|HC|Hierarchical class|
|||expanded_form|TTY|HG|High Level Group Term|
|||expanded_form|TTY|HS|Short hierarchical term (needed expansion) in ICD 10|
|||expanded_form|TTY|HT|Hierarchical term|
|||expanded_form|TTY|HX|Expanded version of short hierarchical term|
|||expanded_form|TTY|ID|Nursing indicator|
|||expanded_form|TTY|IN|Name for an ingredient|
|||expanded_form|TTY|IS|Obsolete synthesized term in the Read Thesaurus|
|||expanded_form|TTY|IT|Index "term", i.e., derived from the index to any non-MeSH source vocabulary|
|||expanded_form|TTY|IV|Intervention|
|||expanded_form|TTY|IX|Expanded forms of indicators (embedded abbreviations expanded)|
|||expanded_form|TTY|LN|LOINC official fully specified name|
|||expanded_form|TTY|LO|Obsolete official fully specified name|
|||expanded_form|TTY|LS|Expanded system/sample type (The expanded version was created for the Metathesaurus and includes the full name of some abbreviations.)|
|||expanded_form|TTY|LT|Lower Level Term|
|||expanded_form|TTY|LX|Official fully specified name with expanded abbreviations|
|||expanded_form|TTY|MD|CCS multi-level diagnosis categories|
|||expanded_form|TTY|MH|Main heading|
|||expanded_form|TTY|MM|Metathesaurus string created to distinguish different meanings of the same lexical string|
|||expanded_form|TTY|MP|Preferred names of modifiers|
|||expanded_form|TTY|MS|Multum names of branded and generic supplies or supplements|
|||expanded_form|TTY|MT|An alternate form of a concept name from one of the source vocabularies created for the Metathesaurus|
|||expanded_form|TTY|MV|Multi-level procedure category|
|||expanded_form|TTY|N1|Chemical Abstracts Service Type 1 name of a chemical|
|||expanded_form|TTY|NM|Supplementary chemical "term", a name of a substance|
|||expanded_form|TTY|NP|Non-preferred term|
|||expanded_form|TTY|NS|Short form of non-preferred term|
|||expanded_form|TTY|NX|Expanded form of non-preferred term|
|||expanded_form|TTY|OA|Obsolete abbreviation|
|||expanded_form|TTY|OBD|Obsolete branded drug|
|||expanded_form|TTY|OCD|Obsolete clinical drug|
|||expanded_form|TTY|OC|Nursing outcomes|
|||expanded_form|TTY|OL|Non-current Lower Level Term|
|||expanded_form|TTY|OM|Obsolete modifiers in HCPCS|
|||expanded_form|TTY|OP|Obsolete preferred term|
|||expanded_form|TTY|OR|Orders|
|||expanded_form|TTY|OSN|Official short name|
|||tty_class|TTY|EP|entry_term|
|||tty_class|TTY|EQ|synonym|
|||expanded_form|TTY|PM|Machine permutation|
|||expanded_form|TTY|PN|Metathesaurus preferred name|
|||expanded_form|TTY|PQ|Qualifier for a problem|
|||expanded_form|TTY|PR|Name of a problem|
|||expanded_form|TTY|PS|Short forms that needed full specification|
|||expanded_form|TTY|PT|Designated preferred name|
|||expanded_form|TTY|PX|Expanded preferred terms (pair with PS)|
|||expanded_form|TTY|RAB|Root abbreviation|
|||expanded_form|TTY|RHT|Root hierarchical term|
|||expanded_form|TTY|RPT|Root preferred term|
|||expanded_form|TTY|RSY|Root synonym|
|||tty_class|TTY|ES|abbreviation|
|||expanded_form|TTY|RT|Designated related "term"|
|||expanded_form|TTY|SA|Short forms of activities|
|||expanded_form|TTY|SBDF|Semantic branded drug and form|
|||expanded_form|TTY|SBD|Semantic branded drug|
|||expanded_form|TTY|SCDC|Semantic Drug Component|
|||expanded_form|TTY|SCDF|Semantic clinical drug and form|
|||expanded_form|TTY|SCD|Semantic Clinical Drug|
|||expanded_form|TTY|SCN|Scientific name|
|||tty_class|TTY|ES|entry_term|
|||expanded_form|TTY|SD|CCS single-level diagnosis categories|
|||expanded_form|TTY|SF|Synonym made by replacing ";" with no spaces around it with ", " in ICPCP2|
|||expanded_form|TTY|SI|Name of a sign or symptom of a problem|
|||expanded_form|TTY|SN|Official component synonym in LOINC|
|||expanded_form|TTY|SP|CCS single-level procedure categories|
|||expanded_form|TTY|SSN|Source short name, used in the UMLS Knowledge Source Server|
|||tty_class|TTY|ET|entry_term|
|||expanded_form|TTY|ST|Step|
|||expanded_form|TTY|SX|Mixed-case component synonym with expanded abbreviations|
|||expanded_form|TTY|SY|Designated synonym|
|||expanded_form|TTY|TA|Task|
|||expanded_form|TTY|TC|Term class|
|||expanded_form|TTY|TG|Name of the target of an intervention|
|||expanded_form|TTY|TQ|Topical qualifier|
|||expanded_form|TTY|TX|CCPSS synthesized problems for TC termgroup|
|||expanded_form|TTY|UCN|Unique common name|
|||expanded_form|TTY|USN|Unique scientific name|
|||expanded_form|TTY|USY|Unique synonym|
|||expanded_form|TTY|VAB|Versioned abbreviation|
|||expanded_form|TTY|VPT|Versioned preferred term|
|||expanded_form|TTY|VSY|Versioned synonym|
|||tty_class|TTY|EX|entry_term|
|||expanded_form|TTY|XD|Expanded descriptor in AOD|
|||expanded_form|TTY|XQ|Alternate name for a qualifier|
|||expanded_form|TTY|XX|Expanded string|
|||expanded_form|TOTYPE||No type, used for XR mappings.|
|||tty_class|TTY|EX|expanded|
|||tty_class|TTY|FI|preferred|
|||tty_class|TTY|FN|preferred|
|||tty_class|TTY|GN|preferred|
|||tty_class|TTY|GO|preferred|
|||tty_class|TTY|GT|entry_term|
|||tty_class|TTY|HC|hierarchical|
|||tty_class|TTY|HG|hierarchical|
|||tty_class|TTY|HS|abbreviation|
|||tty_class|TTY|HS|hierarchical|
|||tty_class|TTY|HT|hierarchical|
|||tty_class|TTY|HX|expanded|
|||tty_class|TTY|HX|hierarchical|
|||tty_class|TTY|ID|abbreviation|
|||tty_class|TTY|ID|preferred|
|||tty_class|TTY|IN|preferred|
|||tty_class|TTY|IS|obsolete|
|||tty_class|TTY|IS|synonym|
|||tty_class|TTY|IT|entry_term|
|||tty_class|TTY|IV|preferred|
|||tty_class|TTY|IX|expanded|
|||tty_class|TTY|IX|preferred|
|||tty_class|TTY|LN|preferred|
|||tty_class|TTY|LO|obsolete|
|||tty_class|TTY|LS|expanded|
|||tty_class|TTY|LT|entry_term|
|||tty_class|TTY|LX|expanded|
|||tty_class|TTY|LX|preferred|
|||tty_class|TTY|MD|preferred|
|||tty_class|TTY|MH|preferred|
|||tty_class|TTY|MM|other|
|||tty_class|TTY|MP|attribute|
|||tty_class|TTY|MS|preferred|
|||SABIN|MRCOLS|char(1)|Source in current subset|
|||MAPIN|MRCOLS|char(1)|Mapping in current subset|
|||VCUI|MRCOLS|char(8)|Unique identifier for versioned SRC concept|
|||RCUI|MRCOLS|char(8)|Unique identifier for root SRC concept|
|||VSAB|MRCOLS|varchar(20)|Versioned source abbreviation|
|||RSAB|MRCOLS|varchar(20)|Root source abbreviation|
|||C1145638|MRSAT|20030101|DA values for CUIs <= key|
|||C1140719|MRSAT|20021101|DA Values for CUIs <= key|
|||ISPREF|MRCOLS|char(1)|Indicates whether AUI is preferred|
|||AUI|MRCOLS|char(8)|Unique identifier for atom|
|||SCUI|MRCOLS|varchar(50)|Source asserted concept identifier|
|||SAUI|MRCOLS|varchar(50)|Source asserted atom identifier|
|||SDUI|MRCOLS|varchar(50)|Source asserted descriptor identifier|
|||CVF|MRCOLS|varchar(50)|Content view flag|
|||SUPPRESS|MRCOLS|char(1)|Suppressible flag|
|||MRCONSO|MRFILES|CUI,LAT,TS,LUI,STT,SUI,ISPREF,AUI,SAUI,SCUI,SDUI,SAB,TTY,CODE,STR,SRL,SUPPRESS,CVF|Concept names and sources|
|||ATUI|MRCOLS|varchar(10)|Unique identifier for attribute|
|||STN|MRCOLS|varchar(100)|Semantic type tree number|
|||SATUI|MRCOLS|varchar(50)|Source asserted attribute identifier|
|||AUI1|MRCOLS|char(8)|Unique identifier for first atom|
|||AUI2|MRCOLS|char(8)|Unique identifier for second atom|
|||SOURCEUI|MRCOLS|varchar(50)|Source asserted unique identifier|
|||SRUI|MRCOLS|varchar(50)|Source attributed relationship identifier|
|||RUI|MRCOLS|varchar(10)|Unique identifier for relationship|
|||RG|MRCOLS|varchar(10)|Relationship group|
|||DIR|MRCOLS|varchar(1)|Source asserted directionality flag|
|||SSN|MRCOLS|varchar(3000)|Source short name|
|||SCIT|MRCOLS|varchar(4000)|Source citation|
|||PAUI|MRCOLS|char(8)|Unique identifier for parent atom|
|||PTR|MRCOLS|varchar(1000)|Path to root|
|||CHANGEKEY|MRCOLS|varchar(1000)|CONCEPTSTATUS (if history relates to a SNOMED CT concept) or DESCRIPTIONSTATUS (if history relates to a SNOMED CT atom or "description")|
|||FROMID|MRCOLS|varchar(50)|Metathesaurus identifier for mapped from|
|||MAPRULE|MRCOLS|varchar(4000)|Machine processable rule for when to apply mapping|
|||MAPREASON|MRCOLS|varchar(4000)|Reason for mapping|
|||expanded_form|ATN|PA|Pharmacologic Action of MeSH main headings (MH) for drugs and supplementary concept names (NM). The information in this element is also represented by an "isa" relationship between the MH or NM concept and the MeSH concept name for the class of drugs with a particular pharmacologic action. |
|||expanded_form|ATN|PCD|PDQ Closest Related Clinical Diagnoses - closest related clinical diagnosis is provided for disease terms to permit the identification of the closest diagnosis for which an entire treatment statement can be found in PDQ. |
|||expanded_form|ATN|PCL|Pharmacy Practice Activity Classification (PPAC)  Category - all terms are assigned to one of five categories, which connote their hierarchy. |
|||expanded_form|ATN|PDA|PDQ Short Name or Abbreviation |
|||expanded_form|ATN|PDC|SPN Product Device Class (level of CDRH regulation: class 1, 2, or 3). |
|||expanded_form|ATN|PI|MeSH heading or heading/subheading combination(s) followed by a date range in parentheses (YYYY). |
|||expanded_form|ATN|PLR|Pharmacy Practice Activity Classification (PPAC) Last Revision Date (Format: M/DD/YY time)|
|||expanded_form|ATN|PM|Public MeSH note - combines key information from the HN and PI elements in a format that is printed in the MeSH publications. |
|||expanded_form|ATN|PRC|Product Third Party Review Code from SPN. |
|||expanded_form|ATN|PRN|VA print/label name|
|||expanded_form|ATN|PTR|SPN Product Tier (level of CDRH triage: 1, 2, 3, or E{xempt}). |
|||expanded_form|ATN|PXC|PDQ Protocol Exclusion Criteria - terms with type "exclusion criteria," which may be indexed on protocol records to identify conditions that exclude a patient from eligibility. |
|||expanded_form|ATN|PYR|PsychInfo year designation|
|||expanded_form|ATN|QA|MeSH Topical Qualifier Abbreviation - for MeSH subheadings (Term Type=TQ), an abbreviation that may be used in place of the full text of the abbreviation in searching on NLM's system and possibly on other systems offering NLM data. |
|||expanded_form|ATN|QE|MeSH Qualifier Entry Version - short form for a MeSH qualifier. |
|||expanded_form|ATN|QS|MeSH Qualifier Sort Version - form of the subheading needed for proper alphabetic sequencing when the subheading cannot be sequenced properly by the sort algorithms used in the MeSH publications. |
|||expanded_form|ATN|RANK|NCBI Rank (e.g. RANK[NCBI]species)|
|||expanded_form|ATN|RID|Read Codes Term_id - identifier assigned to a Read term, used in referring to the term in the Read file structure, and may be used in clinical information systems. |
|||expanded_form|ATN|RN|Registry Number - series of numbers and hyphens (any leading zeros in an RN are dropped) or a series of numbers and periods, preceded by EC |
|||expanded_form|ATN|RR|The Chemical Abstracts Registry numbers for salts, optical isomers, or isotope-labeled versions of the concept followed by the relationship of this RR to the RN (in parentheses.) Applies to chemicals only. These numbers can be used as links to information in a number of chemical and toxicological databases. |
|||expanded_form|ATN|RXO|Drug Description from NDF - R for Rx and O for OTC |
|||expanded_form|ATN|SB|SNOMED International subset indicator - valid values: * =can code using two T codes or G code for laterality B Bethesda system (Morphology); IC= ICDO (Oncology) related; N=Nursing; N* =Nursing, provisional; U=Ultrastructure (Morphology); V= Veterinary= V* =Veterinary AND can code using two T codes or G code for laterality (Topography) |
|||expanded_form|ATN|SHF|SNOMED Hospital Formulary Code - the American Hospital Formulary Code for a chemical contained in SNOMED International (e.g. 84:24:12) |
|||expanded_form|ATN|SIC|SNOMED ICD9CM Reference - the ICD9CM code or codes listed as relevant to the meaning of the concept in SNOMED International.|
|||expanded_form|ATN|SID|Secondary GO ID (e.g. GO:0020034)|
|||expanded_form|ATN|SMX|SNOMED Multiaxial coding - an alphanumeric string that includes hyphens, parentheses, and sometimes ellipses. |
|||MRMAP|MRFILES|MAPSETCUI,MAPSETSAB,MAPSUBSETID,MAPRANK,MAPID,MAPSID,FROMID,FROMSID,FROMEXPR,FROMTYPE,FROMRULE,FROMRES,REL,RELA,TOID,TOSID,TOEXPR,TOTYPE,TORULE,TORES,MAPRULE,MAPRES,MAPTYPE,MAPATN,MAPATV,CVF|Mappings|
|||MRHIST|MRFILES|CUI,SOURCEUI,SAB,SVER,CHANGETYPE,CHANGEKEY,CHANGEVAL,REASON,CVF|Source-asserted history|
|||MRHIER|MRFILES|CUI,AUI,CXN,PAUI,SAB,RELA,PTR,HCD,CVF|Computable hierarchies|
|||MRDOC|MRFILES|DOCKEY,VALUE,TYPE,EXPL|Typed key value metadata map|
|||C1260724|MRSAT|20031101|DA value for CUIs <= key (2003AC)|
|||TYPE|MRCOLS|varchar(50)|Type of information|
|||DOCKEY|MRCOLS|varchar(50)|Key to be documented|
|||REASON|MRCOLS|varchar(1000)|Explanation of change, if present|
|||C1176455|MRSAT|20030701|DA value for CUIs <= key (2003AB)|
|||MAPRANK|MRCOLS|integer|Ordering of mapping entries within a subset id|
|||MAPTYPE|MRCOLS|varchar(50)|Type of mapping|
|||FROMEXPR|MRCOLS|varchar(4000)|The expression that a mapping is mapped from.|
|||FROMTYPE|MRCOLS|varchar(50)|The type of expression that a mapping is mapped from.|
|||FROMRULE|MRCOLS|varchar(4000)|Rule for applying mapped from.|
|||FROMRES|MRCOLS|varchar(4000)|Mapped from restriction.|
|||TOEXPR|MRCOLS|varchar(4000)|The expression that a mapping is mapped to.|
|||TOTYPE|MRCOLS|varchar(50)|The type of expression that a mapping is mapped to.|
|||TORULE|MRCOLS|varchar(4000)|Rule for applying mapped to.|
|||TORES|MRCOLS|varchar(4000)|Mapped to restriction.|
|||MAPATN|MRCOLS|varchar(20)|Mapping attribute name (or future use).|
|||MAPATV|MRCOLS|varchar(4000)|Mapping attribute value (for future use).|
|||expanded_form|ATN|LNE|LOINC CODE_TABLE|
|||expanded_form|ATN|LPL|LOINC Panel Elements|
|||expanded_form|ATN|LQS|Survey Question Source|
|||expanded_form|ATN|LQT|Survey Question Text|
|||expanded_form|ATN|LSP|LOINC Species code|
|||expanded_form|ATN|MED1913|Medline citation counts from articles dated 1913.|
|||expanded_form|ATN|MED1916|Medline citation counts from articles dated 1916.|
|||expanded_form|ATN|MED1925|Medline citation counts from articles dated 1925.|
|||expanded_form|ATN|MED1926|Medline citation counts from articles dated 1926.|
|||expanded_form|ATN|MED1928|Medline citation counts from articles dated 1928.|
|||expanded_form|ATN|MED1932|Medline citation counts from articles dated 1932.|
|||expanded_form|ATN|MED1934|Medline citation counts from articles dated 1934.|
|||expanded_form|ATN|MED1935|Medline citation counts from articles dated 1935.|
|||expanded_form|ATN|MED1936|Medline citation counts from articles dated 1936.|
|||expanded_form|ATN|MED1938|Medline citation counts from articles dated 1938.|
|||expanded_form|ATN|MED1939|Medline citation counts from articles dated 1939.|
|||expanded_form|ATN|MED1940|Medline citation counts from articles dated 1940.|
|||expanded_form|ATN|MED1941|Medline citation counts from articles dated 1941.|
|||expanded_form|ATN|MED1942|Medline citation counts from articles dated 1942.|
|||expanded_form|ATN|MED1943|Medline citation counts from articles dated 1943.|
|||expanded_form|ATN|MED1944|Medline citation counts from articles dated 1944.|
|||expanded_form|ATN|MED1946|Medline citation counts from articles dated 1946.|
|||expanded_form|ATN|MED1949|Medline citation counts from articles dated 1949.|
|||expanded_form|ATN|MED1950|Medline citation counts from articles dated 1950.|
|||expanded_form|ATN|MED1951|Medline citation counts from articles dated 1951.|
|||expanded_form|ATN|MED1952|Medline citation counts from articles dated 1952.|
|||expanded_form|ATN|MED1953|Medline citation counts from articles dated 1953.|
|||expanded_form|ATN|MED1954|Medline citation counts from articles dated 1954.|
|||expanded_form|ATN|MED1955|Medline citation counts from articles dated 1955.|
|||expanded_form|ATN|MED1956|Medline citation counts from articles dated 1956.|
|||expanded_form|ATN|MED1957|Medline citation counts from articles dated 1957.|
|||expanded_form|ATN|MED1958|Medline citation counts from articles dated 1958.|
|||expanded_form|ATN|MED1959|Medline citation counts from articles dated 1959.|
|||expanded_form|ATN|MED1960|Medline citation counts from articles dated 1960.|
|||expanded_form|ATN|MED1961|Medline citation counts from articles dated 1961.|
|||expanded_form|ATN|MED1962|Medline citation counts from articles dated 1962.|
|||expanded_form|ATN|MED1963|Medline citation counts from articles dated 1963.|
|||expanded_form|ATN|MED1964|Medline citation counts from articles dated 1964.|
|||expanded_form|ATN|MED1965|Medline citation counts from articles dated 1965.|
|||expanded_form|ATN|MED1966|Medline citation counts from articles dated 1966.|
|||expanded_form|ATN|MED1967|Medline citation counts from articles dated 1967.|
|||expanded_form|ATN|MED1968|Medline citation counts from articles dated 1968.|
|||expanded_form|ATN|MED1969|Medline citation counts from articles dated 1969.|
|||expanded_form|ATN|MED1970|Medline citation counts from articles dated 1970.|
|||expanded_form|ATN|MED1971|Medline citation counts from articles dated 1971.|
|||expanded_form|ATN|MED1972|Medline citation counts from articles dated 1972.|
|||expanded_form|ATN|MED1973|Medline citation counts from articles dated 1973.|
|||expanded_form|ATN|MED1974|Medline citation counts from articles dated 1974.|
|||expanded_form|ATN|MED1975|Medline citation counts from articles dated 1975.|
|||expanded_form|ATN|MED1976|Medline citation counts from articles dated 1976.|
|||expanded_form|ATN|MED1977|Medline citation counts from articles dated 1977.|
|||expanded_form|ATN|MED1978|Medline citation counts from articles dated 1978.|
|||expanded_form|ATN|MED1979|Medline citation counts from articles dated 1979.|
|||expanded_form|ATN|MED1980|Medline citation counts from articles dated 1980.|
|||expanded_form|ATN|MED1981|Medline citation counts from articles dated 1981.|
|||expanded_form|ATN|MED1982|Medline citation counts from articles dated 1982.|
|||expanded_form|ATN|MED1983|Medline citation counts from articles dated 1983.|
|||expanded_form|ATN|NH|NonHuman Flag - single character: Y. An indication that the concept does not apply to human beings, used only when the concept's Semantic type(s) could imply the contrary. For example, the concept BEAK and CLAW are assigned the Semantic type" Body Part, Organ, or Organ Component", but do not apply to human beings.|
|||expanded_form|ATN|NSR|Neuronames Species Restriction - indication that a Neuronames concept applies only to humans or only to macaques. Most Neuronames concepts apply to both and have no species restriction. |
|||expanded_form|ATN|NST|Normalized strength and units for drugs with one active ingredient (e.g. 769 MG)|
|||expanded_form|ATN|OL|MeSH Online Note - information helpful to online searchers of MEDLINE, especially when the history of a term or cross-reference has implications for online searching. This is a potential source of useful information for rules for search interface programs. |
|||expanded_form|ATN|MED1984|Medline citation counts from articles dated 1984.|
|||expanded_form|ATN|MED1985|Medline citation counts from articles dated 1985.|
|||expanded_form|ATN|MED1986|Medline citation counts from articles dated 1986.|
|||expanded_form|ATN|MED1987|Medline citation counts from articles dated 1987.|
|||expanded_form|ATN|MED1988|Medline citation counts from articles dated 1988.|
|||expanded_form|ATN|MED1989|Medline citation counts from articles dated 1989.|
|||expanded_form|ATN|MED1990|Medline citation counts from articles dated 1990.|
|||expanded_form|ATN|MED1991|Medline citation counts from articles dated 1991.|
|||expanded_form|ATN|MED1992|Medline citation counts from articles dated 1992.|
|||expanded_form|ATN|MED1993|Medline citation counts from articles dated 1993.|
|||expanded_form|ATN|MED1994|Medline citation counts from articles dated 1994.|
|||expanded_form|ATN|MED1995|Medline citation counts from articles dated 1995.|
|||expanded_form|ATN|MED1996|Medline citation counts from articles dated 1996.|
|||expanded_form|ATN|MED1997|Medline citation counts from articles dated 1997.|
|||expanded_form|ATN|MED1998|Medline citation counts from articles dated 1998.|
|||expanded_form|ATN|MED1999|Medline citation counts from articles dated 1999.|
|||expanded_form|ATN|MED2000|Medline citation counts from articles dated 2000.|
|||expanded_form|ATN|MED2001|Medline citation counts from articles dated 2001.|
|||expanded_form|ATN|MED2002|Medline citation counts from articles dated 2002.|
|||expanded_form|ATN|MED2003|Medline citation counts from articles dated 2003.|
|||expanded_form|ATN|LGR|German Name for LOINC Term - supplied by Centre Suisse de Controle de Qualite; contains extended characters and will not transfer correctly to 7-bit systems |
|||expanded_form|ATN|LIC|IUPAC Code code for the component, kind of property, and system in a LOINC name. Note that most IUPAC codes assume that the component is measured in substance concentration, e.g., moles. The IUPAC code for substance concentration is applied to mass concentration in LOINC, because IUPAC has no code for the mass concentration variant, which is more commonly used in the U.S. |
|||expanded_form|ATN|LIR|Italian Name for LOINC Term - supplied by Centre Suisse de Controle de Qualite; contains extended characters and will not transfer correctly to 7-bit systems |
|||expanded_form|ATN|LIU|IUPAC Analyte code - contains the chemical abstract service number or the enzyme nomenclature number for the chemical components for chemicals and/or enzymes.  These were also contributed by IUPAC. |
|||expanded_form|ATN|LLR|LOINC Date Last Changed YYYYMMDD - date the LOINC term was last changed. |
|||expanded_form|ATN|LMC|LOINC Metpath Code representing the LOINC name at MetPath laboratories. |
|||expanded_form|ATN|LMM|Molecular weights - contains the molecular weights of many chemical moieties when they are provided.|
|||expanded_form|ATN|LMP|LOINC Map to Code of the term that has superseded a term with a LCS value of DEL. |
|||expanded_form|ATN|LMT|LOINC MULTUM_CD - maps to Multum Inc. database of codes for drugs. |
|||expanded_form|ATN|LNC|LOINC NAACCR_ID - LOINC terms mapped to North American Association of Central Cancer Registries Identification |
|||expanded_form|ATN|LRF|Reference - contains references to medical literature, product announcements, or other written sources of information on the test or measurement described by the LOINC record. |
|||expanded_form|ATN|LRN|LOINC related name - Previously was released as a RN string from LOINC; converted from a term type in 2002AD (e.g. AMIKIN)|
|||expanded_form|ATN|LSC|Code for a SNOMED International laboratory procedure name that is related to (usually broader than) the LOINC term. |
|||expanded_form|ATN|LSR|Root of a set of LOINC codes - currently used for claims attachments. Yes in this field signifies that this record is the root of a set of LOINC codes. |
|||expanded_form|ATN|LT|Indicates if a chemicals or medical device is a tradename (present in older versions of the Metathesaurus and was discontinued, then brought back starting in 2002AD)|
|||expanded_form|ATN|LUN|LOINC Typical Units - typical units in which the observation is recorded. |
|||expanded_form|ATN|LUR|Units required when used as OBX segment - a Y/N field that indicates that units are required when this LOINC is included as an OBX segment in a HIPAA attachment |
|||expanded_form|ATN|MDA|MeSH date of entry YYYYMMDD - date the term was added to the MeSH file, which is prior to the date the term became available for indexing and searching MEDLARS citations. Terms that have been part of MeSH for many years may have no value in this element. |
|||expanded_form|ATN|MEA|In NOC, the "measurement scale" used for a particular outcome.|
|||expanded_form|ATN|MISO|MedDRA Serial Code International SOC Sort Order Digit (01-26)|
|||expanded_form|ATN|MMR|MeSH revision date YYYYMMDD - date of the last major revision to the term's MeSH record. |
|||expanded_form|ATN|MN|MeSH hierarchical number for the concept in the MeSH tree structures. This number also appears in the HCD subelement of the REL and CXT elements. |
|||expanded_form|ATN|MPS|MedDRA primary SOC (PTs may have multiple treepositions, but each has a primary soc)|
|||expanded_form|ATN|MR|Major revision date YYYYMMDD - date the Metathesaurus entry for the concept underwent any revision in content. |
|||expanded_form|ATN|MSA|MedDra abbreviation (either SOC or Special Search Category)|
|||expanded_form|ATN|MSC|Minimal Standard (Terminology) Class|
|||expanded_form|ATN|MSP|SPN Medical Specialty Panel (responsible for reviewing the product). |
|||expanded_form|ATN|MUI|MeSH Unique Concept Identifier (MUI) assigned by NLM. Each concept in MeSH is given a MUI. (e.g. M0001333)|
|||expanded_form|ATN|MXR|MedDRA cross reference to WHOART, COSTART, or ICD9-CM (e.g.:  MXR|
|||expanded_form|ATN|NAF|NIC atoms - complete text of the NIC full intervention, in cases where the NIC99 term in the "STR" field of MRCON has been trimmed from its original form (due to length or to extraneous information at the end of the text). |
|||expanded_form|ATN|NAT|Neuronames Anatomy Type - indication of the type of anatomy represented by a Neuronames concept name. |
|||expanded_form|ATN|NA|Neuronames Abbreviation - short abbreviation for a concept name in the Neuronames thesaurus. |
|||expanded_form|ATN|NDC|National Drug Code corresponding to a clinical drug (e.g. 66109-ABD-00)|
|||expanded_form|ATN|NFI|National formulary indicator - "YES" or "NO" indicating whether a drug is in the VA's National Formulary|
|||expanded_form|RELA|associated_genetic_condition|Associated genetic condition|
|||expanded_form|RELA|contraindicated_with|Contraindicated with|
|||expanded_form|RELA|drug_contraindicated_for|Drug contraindicated for|
|||expanded_form|RELA|has_contraindicated_drug|Has contraindicated drug|
|||expanded_form|RELA|has_contraindication|Has contraindication|
|||expanded_form|RELA|has_mechanism_of_action|Has mechanism of action|
|||expanded_form|RELA|has_pharmacokinetics|Has pharmacokinetics|
|||expanded_form|RELA|has_physiologic_effect|Has physiologic effect|
|||expanded_form|RELA|induced_by|Induced by|
|||expanded_form|RELA|induces|Induces|
|||expanded_form|RELA|may_be_diagnosed_by|May be diagnosed by|
|||expanded_form|RELA|may_be_prevented_by|May be prevented by|
|||expanded_form|RELA|may_be_treated_by|May be treated by|
|||expanded_form|RELA|may_diagnose|May diagnose|
|||expanded_form|RELA|may_prevent|May prevent|
|||expanded_form|RELA|may_treat|May treat|
|||expanded_form|ATN|HUXR|HUGO cross reference|
|||expanded_form|RELA|metabolic_site_of|Metabolic site of|
|||expanded_form|RELA|metabolized_by|Metabolized by|
|||expanded_form|RELA|metabolizes|Metabolizes|
|||expanded_form|RELA|pharmacokinetics_of|Pharmakokinetics of|
|||expanded_form|RELA|physiologic_effect_of|Physiologic effect of|
|||expanded_form|RELA|see_also|See also|
|||expanded_form|RELA|see_also_from|See also from|
|||expanded_form|RELA|site_of_metabolism|Site of metabolism|
|||expanded_form|RELA|mechanism_of_action_of|Mechanism of action of|
|||C1384479|MRSAT|20040720|DA value for CUIs <= key (2004AB)|
|||expanded_form|TTY|CDA|Clinical drug name in abbreviated format|
|||expanded_form|TTY|CDC|Clinical drug name in concatenated format (NDDF), Clinical drug name (NDFRT)|
|||expanded_form|TTY|CDD|Clinical drug name in delimited format|
|||expanded_form|TTY|CU|Common usage|
|||expanded_form|TTY|FBD|Foreign brand name|
|||expanded_form|TTY|HD|Hierarchical descriptor|
|||expanded_form|TTY|INP|Ingredient preparation|
|||expanded_form|TTY|LV|Lexical variant|
|||expanded_form|TTY|MOA|Mechanism of action|
|||expanded_form|TTY|OPS|Obsolete preferred term|
|||expanded_form|TTY|OPX|Obsolete preferred term, expanded|
|||expanded_form|TTY|PE|Physiologic effect|
|||expanded_form|TTY|PK|Pharmacokinetics|
|||expanded_form|TTY|PSC|Protocol selection criteria|
|||expanded_form|ATN|ASSOCFINDING|Disease may have finding|
|||expanded_form|ATN|ASSOCIATEDDISEASE|Disease may have associated diseases|
|||expanded_form|ATN|ASSOCMOLECTRAIT|Disease may have molecular abnormality|
|||expanded_form|ATN|ASSOCTISSUEORIGIN|Disease may have normal tissue origin|
|||expanded_form|ATN|CONSIDER|Codes to consider before definitive diagnosis|
|||expanded_form|ATN|CRIT_INTERACT_WITH|Critical interaction with|
|||expanded_form|ATN|DATE_FIRST_PUBLISHED|Date first published|
|||expanded_form|ATN|DATE_LAST_MODIFIED|Date last modified|
|||expanded_form|ATN|DISPLAY_NAME|Display name|
|||expanded_form|ATN|EXCLUDE_DI_CHECK|Exclude drug interaction check|
|||expanded_form|ATN|GENBANKACCESSION|GenBank accession number|
|||expanded_form|ATN|GENEENCODESPRODUCT|Gene encodes product|
|||expanded_form|ATN|GOANNOTATION|GO annotation|
|||expanded_form|ATN|HASASSOCIATEDSITE|Disease has associated anatomic site|
|||expanded_form|ATN|HASBIOCHEMFUNCTION|Disease has biochemical function|
|||expanded_form|ATN|HASCELLORIGIN|Disease has normal cell origin|
|||expanded_form|ATN|HASCYTOGENETICS|Disease has cytogenetic abnormality|
|||expanded_form|ATN|HASFINDING|Disease has finding|
|||expanded_form|ATN|HASMOLECTRAIT|Disease has molecular abnormality|
|||expanded_form|ATN|HASPRIMARYSITE|Disease has primary anatomic site|
|||expanded_form|ATN|HASTISSUEORIGIN|Disease has normal tissue origin|
|||expanded_form|ATN|IDNR|Original ID number for source file|
|||expanded_form|ATN|INCLUDED_MESH_UIS|Used for MoA concepts where multiple MeSH descriptors were merged into one NDF-RT concept|
