Benign intracranial hypertension (disorder)|68267002|
Benign islet cell tumor (disorder)|269480005|
Benign lipomatous tumor (disorder)|254830006|
Benign lymphocytic infiltration of Jessner (disorder)|19719003|
Benign lymphoepithelial lesion of salivary gland (disorder)|45517002|
Benign lymphoid polyposis of intestine (disorder)|254592008|
Benign mammary dysplasia (disorder)|57993004|
Benign mediastinal teratoma (disorder)|254647005|
Benign medulloepithelioma of ciliary body (disorder)|417647002|
Benign mesothelioma of pericardium (disorder)|254826008|
Benign metastasizing leiomyoma of uterus (disorder)|254884009|
Benign monoclonal gammopathy (disorder)|58648008|
Benign monomelic amyotrophy (disorder)|230256009|
Benign mucous membrane pemphigoid (disorder)|34250006|
Benign mucous membrane pemphigoid with no eye involvement (disorder)|267800008|
Benign mucous membrane pemphigoid with ocular involvement (disorder)|76092003|
Benign multirecurrent endothelioleukocytal meningitis (disorder)|81981006|
Benign myoclonic epilepsy in infancy (disorder)|192990004|
Benign neonatal convulsions (disorder)|38281008|
Benign neonatal familial convulsions (disorder)|230410004|
Benign neonatal hyperaminoaciduria (disorder)|68985000|
Benign neonatal sleep myoclonus (disorder)|413638006|
Benign neoplasm lacrimal sac (disorder)|189155007|
Benign neoplasm nasolacrimal duct (disorder)|189156008|
Benign neoplasm of abdomen (disorder)|255061006|
Benign neoplasm of abdominal esophagus (disorder)|91958007|
Benign neoplasm of abducens nerve (disorder)|91959004|
Benign neoplasm of accessory nerve (disorder)|91960009|
Benign neoplasm of accessory sinus (disorder)|91961008|
Benign neoplasm of acoustic nerve (disorder)|91962001|
Benign neoplasm of acromion (disorder)|91963006|
Benign neoplasm of adenoid (disorder)|91964000|
Benign neoplasm of adnexa of skin (disorder)|91965004|
Benign neoplasm of adrenal cortex (disorder)|91966003|
Benign neoplasm of adrenal gland (disorder)|91967007|
Benign neoplasm of adrenal medulla (disorder)|91968002|
Benign neoplasm of alveolar ridge mucosa (disorder)|91969005|
Benign neoplasm of ampulla of Vater (disorder)|91970006|
Benign neoplasm of anal canal (disorder)|91971005|
Benign neoplasm of anterior aspect of epiglottis (disorder)|91972003|
Benign neoplasm of anterior mediastinum (disorder)|91973008|
Benign neoplasm of anterior tonsillar pillar (disorder)|188795008|
Benign neoplasm of anterior two-thirds of tongue (disorder)|91975001|
Benign neoplasm of anterior wall of nasopharynx (disorder)|91976000|
Benign neoplasm of anterior wall of urinary bladder (disorder)|91977009|
Benign neoplasm of anus (disorder)|91978004|
Benign neoplasm of aortic body (disorder)|91979007|
Benign neoplasm of apex of urinary bladder (disorder)|91980005|
Benign neoplasm of appendix (disorder)|91981009|
Benign neoplasm of areola of female breast (disorder)|91982002|
Benign neoplasm of areola of male breast (disorder)|91983007|
Benign neoplasm of arm (disorder)|91984001|
Benign neoplasm of articular cartilage (disorder)|128463003|
Benign neoplasm of aryepiglottic fold (disorder)|188883003|
Benign neoplasm of arytenoid cartilage (disorder)|188880000|
Benign neoplasm of arytenoid fold (disorder)|188805008|
Benign neoplasm of ascending colon (disorder)|91985000|
Benign neoplasm of autonomic nerve (disorder)|409661008|
Benign neoplasm of axilla (disorder)|91986004|
Benign neoplasm of axillary lymph nodes (disorder)|91987008|
Benign neoplasm of axillary tail of female breast (disorder)|91988003|
Benign neoplasm of back (disorder)|91989006|
Benign neoplasm of Bartholin's gland (disorder)|189130001|
Benign neoplasm of base of tongue (disorder)|91990002|
Benign neoplasm of bile duct (disorder)|188845004|
Benign neoplasm of biliary tract (disorder)|91991003|
Benign neoplasm of bladder (disorder)|91992005|
Benign neoplasm of blood vessel (disorder)|92017000|
Benign neoplasm of blood vessel of abdomen (disorder)|91993000|
Benign neoplasm of blood vessel of axilla (disorder)|91995007|
Benign neoplasm of blood vessel of buttock (disorder)|91996008|
Benign neoplasm of blood vessel of face (disorder)|91997004|
Benign neoplasm of blood vessel of finger (disorder)|91998009|
Benign neoplasm of blood vessel of foot (disorder)|91999001|
Benign neoplasm of blood vessel of forearm (disorder)|92000007|
Benign neoplasm of blood vessel of hand (disorder)|92001006|
Benign neoplasm of blood vessel of head (disorder)|92002004|
Benign neoplasm of blood vessel of hip (disorder)|92003009|
Benign neoplasm of blood vessel of inguinal region (disorder)|92004003|
Benign neoplasm of blood vessel of lower leg (disorder)|400026007|
Benign neoplasm of blood vessel of lower limb (disorder)|92006001|
Benign neoplasm of blood vessel of neck (disorder)|92007005|
Benign neoplasm of blood vessel of pelvis (disorder)|92008000|
Benign neoplasm of blood vessel of perineum (disorder)|92009008|
Benign neoplasm of blood vessel of popliteal space (disorder)|92010003|
Benign neoplasm of blood vessel of shoulder (disorder)|92011004|
Benign neoplasm of blood vessel of thigh (disorder)|92012006|
Benign neoplasm of blood vessel of thorax (disorder)|92013001|
Benign neoplasm of blood vessel of toe (disorder)|92014007|
Benign neoplasm of blood vessel of trunk (disorder)|92015008|
Benign neoplasm of blood vessel of upper arm (disorder)|399972002|
Benign neoplasm of blood vessel of upper limb (disorder)|92016009|
Benign neoplasm of body of pancreas (disorder)|92018005|
Benign neoplasm of body of penis (disorder)|92019002|
Benign neoplasm of body of sternum (disorder)|188932004|
Benign neoplasm of body of stomach (disorder)|92020008|
Benign neoplasm of body of uterus (disorder)|92021007|
Benign neoplasm of bone (disorder)|92027006|
Benign neoplasm of bone of foot (disorder)|255180005|
Benign neoplasm of bone of lower limb (disorder)|92024004|
Benign neoplasm of bone of skull (disorder)|92025003|
Benign neoplasm of bone of upper limb (disorder)|92026002|
Benign neoplasm of bony palate (disorder)|188915003|
Benign neoplasm of border of tongue (disorder)|92442000|
Benign neoplasm of brain (disorder)|92030004|
Benign neoplasm of brain stem (disorder)|92029009|
Benign neoplasm of brain, supratentorial (disorder)|189162003|
Benign neoplasm of broad ligament (disorder)|92031000|
Benign neoplasm of bronchopulmonary lymph nodes (disorder)|92032007|
Benign neoplasm of bronchus (disorder)|92038006|
Benign neoplasm of bronchus and lung (disorder)|271473006|
Benign neoplasm of bronchus of left lower lobe (disorder)|92033002|
Benign neoplasm of bronchus of left upper lobe (disorder)|92034008|
Benign neoplasm of bronchus of right lower lobe (disorder)|92035009|
Benign neoplasm of bronchus of right middle lobe (disorder)|92036005|
Benign neoplasm of bronchus of right upper lobe (disorder)|92037001|
Benign neoplasm of buccal mucosa (disorder)|92039003|
Benign neoplasm of calcaneum (disorder)|188971001|
Benign neoplasm of canthus (disorder)|310600009|
Benign neoplasm of capitate (disorder)|188950006|
Benign neoplasm of cardia of stomach (disorder)|92042009|
Benign neoplasm of carina of bronchus (disorder)|188887002|
Benign neoplasm of carotid body (disorder)|92044005|
Benign neoplasm of carpal bone (disorder)|92045006|
Benign neoplasm of cartilage of nose (disorder)|92046007|
Benign neoplasm of cauda equina (disorder)|92047003|
Benign neoplasm of cecum (disorder)|92040001|
Benign neoplasm of central nervous system (disorder)|92048008|
Benign neoplasm of central portion of female breast (disorder)|92049000|
Benign neoplasm of cerebellum (disorder)|92050000|
Benign neoplasm of cerebral meninges (disorder)|92051001|
Benign neoplasm of cerebral ventricle (disorder)|92052008|
Benign neoplasm of cervical esophagus (disorder)|92054009|
Benign neoplasm of cervical vertebra (disorder)|188925008|
Benign neoplasm of cervical vertebral column (disorder)|92055005|
Benign neoplasm of cheek (disorder)|92057002|
Benign neoplasm of chest wall (disorder)|92058007|
Benign neoplasm of choroid (disorder)|92059004|
Benign neoplasm of ciliary body (disorder)|92060009|
Benign neoplasm of clavicle (disorder)|92061008|
Benign neoplasm of clitoris (disorder)|92062001|
Benign neoplasm of coccygeal body (disorder)|92063006|
Benign neoplasm of coccyx (disorder)|92064000|
Benign neoplasm of colon (disorder)|92065004|
Benign neoplasm of colostomy site (disorder)|409705005|
Benign neoplasm of commissure of lip (disorder)|92066003|
Benign neoplasm of common bile duct (disorder)|92067007|
Benign neoplasm of conjunctiva (disorder)|92068002|
Benign neoplasm of connective and soft tissue of peritoneum (disorder)|188868008|
Benign neoplasm of connective and soft tissue of retroperitoneum (disorder)|188867003|
Benign neoplasm of cornea (disorder)|92070006|
Benign neoplasm of corniculate cartilage (disorder)|188881001|
Benign neoplasm of costal cartilage (disorder)|188934003|
Benign neoplasm of cranial nerve (disorder)|92071005|
Benign neoplasm of craniopharyngeal duct (disorder)|92072003|
Benign neoplasm of cricoid cartilage (disorder)|188878006|
Benign neoplasm of cubital lymph nodes (disorder)|92073008|
Benign neoplasm of cuboid (disorder)|92074002|
Benign neoplasm of cuneiform cartilage (disorder)|188882008|
Benign neoplasm of cystic duct (disorder)|92075001|
Benign neoplasm of descending colon (disorder)|92076000|
Benign neoplasm of diaphragm (disorder)|92077009|
Benign neoplasm of dorsal surface of tongue (disorder)|92078004|
Benign neoplasm of duodenum (disorder)|92080005|
Benign neoplasm of ear (disorder)|255181009|
Benign neoplasm of ectopic female breast tissue (disorder)|92081009|
Benign neoplasm of ectopic male breast tissue (disorder)|92082002|
Benign neoplasm of endocardium (disorder)|92083007|
Benign neoplasm of endocervix (disorder)|92084001|
Benign neoplasm of endocrine gland (disorder)|92085000|
Benign neoplasm of endometrium (disorder)|92086004|
Benign neoplasm of epicardium (disorder)|92087008|
Benign neoplasm of epididymis (disorder)|92088003|
Benign neoplasm of epiglottis (disorder)|92089006|
Benign neoplasm of epitrochlear lymph nodes (disorder)|92090002|
Benign neoplasm of esophagus (disorder)|92091003|
Benign neoplasm of ethmoid bone (disorder)|92092005|
Benign neoplasm of ethmoidal sinus (disorder)|92093000|
Benign neoplasm of eustachian tube (disorder)|92094006|
Benign neoplasm of exocervix (disorder)|92095007|
Benign neoplasm of external upper lip (disorder)|188777005|
Benign neoplasm of extrahepatic bile ducts (disorder)|92096008|
Benign neoplasm of eye (disorder)|92097004|
Benign neoplasm of eyelid including canthus (disorder)|189053003|
Benign neoplasm of face (disorder)|92098009|
Benign neoplasm of face bone (disorder)|255177009|
Benign neoplasm of facial nerve (disorder)|92099001|
Benign neoplasm of fallopian tube (disorder)|92100009|
Benign neoplasm of fallopian tubes and uterine ligaments (disorder)|189120005|
Benign neoplasm of false vocal cord (disorder)|92101008|
Benign neoplasm of female breast (disorder)|92102001|
Benign neoplasm of female genital organ (disorder)|92103006|
Benign neoplasm of femoral lymph nodes (disorder)|92104000|
Benign neoplasm of femur (disorder)|92105004|
Benign neoplasm of fibrous tissue of skin (disorder)|276798007|
Benign neoplasm of fibula (disorder)|92106003|
Benign neoplasm of flank (disorder)|92108002|
Benign neoplasm of floor of mouth (disorder)|92109005|
Benign neoplasm of foot (disorder)|92110000|
Benign neoplasm of forearm (disorder)|92111001|
Benign neoplasm of frontal bone (disorder)|92113003|
Benign neoplasm of frontal lobe (disorder)|92114009|
Benign neoplasm of frontal sinus (disorder)|92115005|
Benign neoplasm of fundus of stomach (disorder)|92116006|
Benign neoplasm of fundus uteri (disorder)|109881005|
Benign neoplasm of gallbladder (disorder)|92117002|
Benign neoplasm of gastrointestinal tract (disorder)|92118007|
Benign neoplasm of gingival mucosa (disorder)|92119004|
Benign neoplasm of glans penis (disorder)|92120005|
Benign neoplasm of glomus jugulare (disorder)|92121009|
Benign neoplasm of glossopharyngeal nerve (disorder)|92122002|
Benign neoplasm of glottis (disorder)|92123007|
Benign neoplasm of great vessels (disorder)|92124001|
Benign neoplasm of greater curvature of stomach (disorder)|92125000|
Benign neoplasm of gum (disorder)|92126004|
Benign neoplasm of hamate (disorder)|188951005|
Benign neoplasm of hand (disorder)|92128003|
Benign neoplasm of hand bones (disorder)|188943007|
Benign neoplasm of hard palate (disorder)|92129006|
Benign neoplasm of head (disorder)|92131002|
Benign neoplasm of head of pancreas (disorder)|92130001|
Benign neoplasm of heart (disorder)|92132009|
Benign neoplasm of hepatic duct (disorder)|188844000|
Benign neoplasm of hepatic flexure of colon (disorder)|92133004|
Benign neoplasm of hilus of lung (disorder)|92134005|
Benign neoplasm of humerus (disorder)|188939008|
Benign neoplasm of hypogastric lymph nodes (disorder)|92135006|
Benign neoplasm of hypoglossal nerve (disorder)|92136007|
Benign neoplasm of hypopharyngeal aspect of interarytenoid fold (disorder)|92138008|
Benign neoplasm of hypopharynx (disorder)|92139000|
Benign neoplasm of ileocecal valve (disorder)|255172003|
Benign neoplasm of ileum (disorder)|92140003|
Benign neoplasm of iliac lymph nodes (disorder)|92141004|
Benign neoplasm of ilium (disorder)|92142006|
Benign neoplasm of infraclavicular lymph nodes (disorder)|92143001|
Benign neoplasm of inguinal lymph nodes (disorder)|92144007|
Benign neoplasm of inguinal region (disorder)|92145008|
Benign neoplasm of intercostal lymph nodes (disorder)|92149002|
Benign neoplasm of intestinal lymph nodes (disorder)|92150002|
Benign neoplasm of intestinal tract (disorder)|92151003|
Benign neoplasm of intra-abdominal lymph nodes (disorder)|92152005|
Benign neoplasm of intra-abdominal organs (disorder)|92153000|
Benign neoplasm of intrahepatic bile ducts (disorder)|92154006|
Benign neoplasm of intrapelvic lymph nodes (disorder)|92155007|
Benign neoplasm of intrathoracic lymph nodes (disorder)|92156008|
Benign neoplasm of intrathoracic organs (disorder)|92157004|
Benign neoplasm of ischium (disorder)|92158009|
Benign neoplasm of isthmus of uterus (disorder)|92160006|
Benign neoplasm of jaw (disorder)|92161005|
Benign neoplasm of jejunum (disorder)|92162003|
Benign neoplasm of junctional region of epiglottis (disorder)|92163008|
Benign neoplasm of junctional zone of tongue (disorder)|92164002|
Benign neoplasm of kidney (disorder)|92165001|
Benign neoplasm of labia majora (disorder)|92166000|
Benign neoplasm of labia minora (disorder)|92167009|
Benign neoplasm of lacrimal bone (disorder)|188917006|
Benign neoplasm of lacrimal gland (disorder)|92169007|
Benign neoplasm of large intestine (disorder)|92170008|
Benign neoplasm of laryngeal aspect of aryepiglottic fold (disorder)|92171007|
Benign neoplasm of laryngeal aspect of interarytenoid fold (disorder)|92172000|
Benign neoplasm of laryngeal commissure (disorder)|92173005|
Benign neoplasm of laryngeal surface of epiglottis (disorder)|92174004|
Benign neoplasm of larynx (disorder)|92175003|
Benign neoplasm of lateral axillary lymph nodes (disorder)|92028001|
Benign neoplasm of lateral cuneiform (disorder)|188974009|
Benign neoplasm of lateral portion of floor of mouth (disorder)|92176002|
Benign neoplasm of lateral wall of nasopharynx (disorder)|92177006|
Benign neoplasm of lateral wall of oropharynx (disorder)|92178001|
Benign neoplasm of lateral wall of urinary bladder (disorder)|92179009|
Benign neoplasm of left lower lobe of lung (disorder)|92180007|
Benign neoplasm of left upper lobe of lung (disorder)|92181006|
Benign neoplasm of lesser curvature of stomach (disorder)|92183009|
Benign neoplasm of lingual tonsil (disorder)|92184003|
Benign neoplasm of lip (disorder)|92185002|
Benign neoplasm of lip, oral cavity and/or pharynx (disorder)|271324001|
Benign neoplasm of liver (disorder)|92186001|
Benign neoplasm of liver and/or biliary ducts (disorder)|271527007|
Benign neoplasm of long bone of upper limb (disorder)|92188000|
Benign neoplasm of long bones of lower limb (disorder)|188963000|
Benign neoplasm of lower anterior mediastinum (disorder)|188898001|
Benign neoplasm of lower gum (disorder)|92189008|
Benign neoplasm of lower inner quadrant of female breast (disorder)|92190004|
Benign neoplasm of lower limb (disorder)|92191000|
Benign neoplasm of lower lobe bronchus and lung (disorder)|188891007|
Benign neoplasm of lower middle mediastinum (disorder)|188899009|
Benign neoplasm of lower outer quadrant of female breast (disorder)|92192007|
Benign neoplasm of lower posterior mediastinum (disorder)|188900004|
Benign neoplasm of lower third of esophagus (disorder)|92193002|
Benign neoplasm of lumbar vertebra (disorder)|188927000|
Benign neoplasm of lumbar vertebral column (disorder)|92194008|
Benign neoplasm of lunate (disorder)|188945000|
Benign neoplasm of lung (disorder)|92196005|
Benign neoplasm of lymph node (disorder)|92197001|
Benign neoplasm of lymph nodes of face (disorder)|92198006|
Benign neoplasm of lymph nodes of head (disorder)|92199003|
Benign neoplasm of lymph nodes of lower limb (disorder)|92200000|
Benign neoplasm of lymph nodes of multiple sites (disorder)|92201001|
Benign neoplasm of lymph nodes of neck (disorder)|92202008|
Benign neoplasm of lymph nodes of upper limb (disorder)|92203003|
Benign neoplasm of lymph vessels (disorder)|402868001|
Benign neoplasm of main bronchus (disorder)|92204009|
Benign neoplasm of major salivary gland (disorder)|92205005|
Benign neoplasm of male breast (disorder)|92206006|
Benign neoplasm of male genital organ (disorder)|92207002|
Benign neoplasm of mandible (disorder)|92208007|
Benign neoplasm of manubrium sterni (disorder)|188931006|
Benign neoplasm of mastoid air cells (disorder)|92209004|
Benign neoplasm of maxilla (disorder)|92210009|
Benign neoplasm of maxillary sinus (disorder)|92211008|
Benign neoplasm of Meckel's diverticulum (disorder)|92212001|
Benign neoplasm of medial cuneiform (disorder)|188972008|
Benign neoplasm of mediastinal lymph nodes (disorder)|92213006|
Benign neoplasm of mediastinum (disorder)|92214000|
Benign neoplasm of meninges (disorder)|109913001|
Benign neoplasm of mesenteric lymph nodes (disorder)|92215004|
Benign neoplasm of mesocolon (disorder)|188861002|
Benign neoplasm of mesorectum (disorder)|188862009|
Benign neoplasm of mesothelial tissue of pericardium (disorder)|109382005|
Benign neoplasm of mesothelial tissue of peritoneum (disorder)|109852009|
Benign neoplasm of mesothelial tissue of pleura (disorder)|109372009|
Benign neoplasm of mesothelial tissue of site other than pleura AND pericardium (disorder)|109375006|
Benign neoplasm of mesothelial tissue of unspecified site (disorder)|109377003|
Benign neoplasm of metacarpal (disorder)|188952003|
Benign neoplasm of metatarsal bone (disorder)|92217007|
Benign neoplasm of middle cuneiform (disorder)|188973003|
Benign neoplasm of middle ear (disorder)|92218002|
Benign neoplasm of middle lobe bronchus and lung (disorder)|188890008|
Benign neoplasm of middle third of esophagus (disorder)|92219005|
Benign neoplasm of minor salivary gland (disorder)|92220004|
Benign neoplasm of mouth region (disorder)|419958000|
Benign neoplasm of multiple endocrine glands (disorder)|92222007|
Benign neoplasm of muscle (disorder)|92237006|
Benign neoplasm of muscle of abdomen (disorder)|92223002|
Benign neoplasm of muscle of buttock (disorder)|92224008|
Benign neoplasm of muscle of face (disorder)|92225009|
Benign neoplasm of muscle of head (disorder)|92226005|
Benign neoplasm of muscle of hip (disorder)|92227001|
Benign neoplasm of muscle of inguinal region (disorder)|92228006|
Benign neoplasm of muscle of lower limb (disorder)|92229003|
Benign neoplasm of muscle of neck (disorder)|92230008|
Benign neoplasm of muscle of pelvis (disorder)|92231007|
Benign neoplasm of muscle of perineum (disorder)|92232000|
Benign neoplasm of muscle of shoulder (disorder)|92233005|
Benign neoplasm of muscle of thorax (disorder)|92234004|
Benign neoplasm of muscle of trunk (disorder)|92235003|
Benign neoplasm of muscle of upper limb (disorder)|92236002|
Benign neoplasm of myocardium (disorder)|92238001|
Benign neoplasm of myometrium (disorder)|92239009|
Benign neoplasm of nail apparatus (disorder)|402635005|
Benign neoplasm of nasal bone (disorder)|92240006|
Benign neoplasm of nasal cavity (disorder)|92241005|
Benign neoplasm of nasal concha (disorder)|92242003|
Benign neoplasm of nasal vestibule (disorder)|254486004|
Benign neoplasm of nasopharyngeal floor (disorder)|188803001|
Benign neoplasm of nasopharyngeal wall (disorder)|232805002|
Benign neoplasm of navicular (disorder)|188976006|
Benign neoplasm of neck (disorder)|92246000|
Benign neoplasm of nerve sheath origin (disorder)|402875000|
Benign neoplasm of nervous system (disorder)|92247009|
Benign neoplasm of nipple of female breast (disorder)|92248004|
Benign neoplasm of nipple of male breast (disorder)|92249007|
Benign neoplasm of nose (disorder)|92250007|
Benign neoplasm of obturator lymph nodes (disorder)|92251006|
Benign neoplasm of occipital bone (disorder)|92252004|
Benign neoplasm of occipital lobe (disorder)|92253009|
Benign neoplasm of occipital lymph nodes (disorder)|92254003|
Benign neoplasm of oculomotor nerve (disorder)|92255002|
Benign neoplasm of olfactory nerve (disorder)|92256001|
Benign neoplasm of omentum (disorder)|188863004|
Benign neoplasm of optic nerve (disorder)|92257005|
Benign neoplasm of oral cavity (disorder)|419645003|
Benign neoplasm of orbit (disorder)|92258000|
Benign neoplasm of oropharyngeal wall (disorder)|188798005|
Benign neoplasm of oropharynx (disorder)|92259008|
Benign neoplasm of ovarian ligament (disorder)|189123007|
Benign neoplasm of ovary (disorder)|92260003|
Benign neoplasm of palate (disorder)|92261004|
Benign neoplasm of palatine bone (disorder)|92262006|
Benign neoplasm of pancreas (disorder)|92264007|
Benign neoplasm of pancreas, excluding islets of Langerhans (disorder)|188848002|
Benign neoplasm of pancreatic duct (disorder)|92265008|
Benign neoplasm of para-aortic body (disorder)|92266009|
Benign neoplasm of paraganglion (disorder)|92267000|
Benign neoplasm of paramammary lymph nodes (disorder)|92268005|
Benign neoplasm of parametrial lymph nodes (disorder)|92269002|
Benign neoplasm of parametrium (disorder)|92270001|
Benign neoplasm of pararectal lymph nodes (disorder)|92271002|
Benign neoplasm of parathyroid gland (disorder)|92272009|
Benign neoplasm of paraurethral glands (disorder)|92273004|
Benign neoplasm of paravaginal lymph nodes (disorder)|92274005|
Benign neoplasm of parietal bone (disorder)|92275006|
Benign neoplasm of parietal lobe (disorder)|92276007|
Benign neoplasm of parietal peritoneum (disorder)|92277003|
Benign neoplasm of parietal pleura (disorder)|92278008|
Benign neoplasm of parotid gland (disorder)|92279000|
Benign neoplasm of parotid lymph nodes (disorder)|92280002|
Benign neoplasm of patella (disorder)|92281003|
Benign neoplasm of pectoral axillary lymph nodes (disorder)|92282005|
Benign neoplasm of pelvic bone (disorder)|92283000|
Benign neoplasm of pelvic bones, sacrum and coccyx (disorder)|188955001|
Benign neoplasm of pelvic peritoneum (disorder)|92284006|
Benign neoplasm of pelvis (disorder)|92285007|
Benign neoplasm of penis (disorder)|92286008|
Benign neoplasm of periadrenal tissue (disorder)|92287004|
Benign neoplasm of perianal skin (disorder)|92288009|
Benign neoplasm of pericardium (disorder)|92289001|
Benign neoplasm of perinephric tissue (disorder)|188859006|
Benign neoplasm of peripheral nerve (disorder)|409660009|
Benign neoplasm of peripheral nerve of head, face AND/OR neck (disorder)|109920008|
Benign neoplasm of peripheral nerves of abdomen (disorder)|109942009|
Benign neoplasm of peripheral nerves of face (disorder)|109924004|
Benign neoplasm of peripheral nerves of head (disorder)|109922000|
Benign neoplasm of peripheral nerves of hip (disorder)|109938006|
Benign neoplasm of peripheral nerves of lower limb (disorder)|109936005|
Benign neoplasm of peripheral nerves of neck (disorder)|109926002|
Benign neoplasm of peripheral nerves of pelvis region (disorder)|109944005|
Benign neoplasm of peripheral nerves of shoulder (disorder)|109932007|
Benign neoplasm of peripheral nerves of thorax (disorder)|109940001|
Benign neoplasm of peripheral nerves of trunk (disorder)|109946007|
Benign neoplasm of peripheral nerves of upper limb (disorder)|109930004|
Benign neoplasm of perirenal tissue (disorder)|92290005|
Benign neoplasm of phalanx of foot (disorder)|92291009|
Benign neoplasm of phalanx of hand (disorder)|92292002|
Benign neoplasm of pharyngeal recess (disorder)|188802006|
Benign neoplasm of pharynx (disorder)|92293007|
Benign neoplasm of pineal gland (disorder)|92294001|
Benign neoplasm of pisiform (disorder)|188947008|
Benign neoplasm of pituitary gland (disorder)|92296004|
Benign neoplasm of pituitary gland and craniopharyngeal duct (disorder)|271479005|
Benign neoplasm of placenta (disorder)|92297008|
Benign neoplasm of pleura (disorder)|92298003|
Benign neoplasm of pluriglandular involvement (disorder)|189188000|
Benign neoplasm of pons (disorder)|135884009|
Benign neoplasm of popliteal lymph nodes (disorder)|92299006|
Benign neoplasm of postcricoid region (disorder)|92300003|
Benign neoplasm of posterior hypopharyngeal wall (disorder)|92301004|
Benign neoplasm of posterior mediastinum (disorder)|92302006|
Benign neoplasm of posterior tonsillar pillar (disorder)|188796009|
Benign neoplasm of posterior wall of nasopharynx (disorder)|92303001|
Benign neoplasm of posterior wall of oropharynx (disorder)|92304007|
Benign neoplasm of posterior wall of urinary bladder (disorder)|92305008|
Benign neoplasm of preauricular lymph nodes (disorder)|92306009|
Benign neoplasm of prepuce (disorder)|92112008|
Benign neoplasm of presacral region (disorder)|92307000|
Benign neoplasm of prostate (disorder)|92308005|
Benign neoplasm of pubis (disorder)|92309002|
Benign neoplasm of pyloric antrum (disorder)|92310007|
Benign neoplasm of pylorus (disorder)|92311006|
Benign neoplasm of pyriform sinus (disorder)|92312004|
Benign neoplasm of radius (disorder)|92313009|
Benign neoplasm of rectosigmoid junction (disorder)|92314003|
Benign neoplasm of rectouterine pouch (disorder)|92315002|
Benign neoplasm of rectovaginal septum (disorder)|92316001|
Benign neoplasm of rectovesical septum (disorder)|92317005|
Benign neoplasm of rectum (disorder)|92318000|
Benign neoplasm of rectum and anal canal (disorder)|188838004|
Benign neoplasm of renal pelvis (disorder)|92319008|
Benign neoplasm of respiratory system (disorder)|255166003|
Benign neoplasm of respiratory tract (disorder)|92320002|
Benign neoplasm of retina (disorder)|92321003|
Benign neoplasm of retrocecal tissue (disorder)|92322005|
Benign neoplasm of retromolar area (disorder)|92323000|
Benign neoplasm of retroperitoneal lymph nodes (disorder)|92324006|
Benign neoplasm of retroperitoneum (disorder)|92433007|
Benign neoplasm of retropharyngeal lymph nodes (disorder)|92325007|
Benign neoplasm of rib (disorder)|92326008|
Benign neoplasm of ribs and/or sternum and/or clavicle (disorder)|271475004|
Benign neoplasm of right lower lobe of lung (disorder)|92327004|
Benign neoplasm of right middle lobe of lung (disorder)|92328009|
Benign neoplasm of right upper lobe of lung (disorder)|92329001|
Benign neoplasm of round ligament of uterus (disorder)|92330006|
Benign neoplasm of sacrococcygeal region (disorder)|92331005|
Benign neoplasm of sacrum (disorder)|92332003|
Benign neoplasm of salivary gland duct (disorder)|109825004|
Benign neoplasm of scalene lymph nodes (disorder)|92333008|
Benign neoplasm of scalp and skin of neck (disorder)|189064000|
Benign neoplasm of scaphoid (disorder)|188944001|
Benign neoplasm of scapula (disorder)|92334002|
Benign neoplasm of scapula and long bones of upper limb (disorder)|188937005|
Benign neoplasm of sclera (disorder)|92335001|
Benign neoplasm of scrotum (disorder)|92336000|
Benign neoplasm of sebaceous gland (disorder)|92337009|
Benign neoplasm of septum of nose (disorder)|92339007|
Benign neoplasm of short bone of upper limb (disorder)|92341008|
Benign neoplasm of short bones of lower limb (disorder)|271476003|
Benign neoplasm of shoulder (disorder)|92342001|
Benign neoplasm of sigmoid colon (disorder)|92343006|
Benign neoplasm of skin (disorder)|92384009|
Benign neoplasm of skin of abdomen (disorder)|92344000|
Benign neoplasm of skin of ankle (disorder)|92345004|
Benign neoplasm of skin of arm (disorder)|92346003|
Benign neoplasm of skin of auricle (disorder)|189057002|
Benign neoplasm of skin of axilla (disorder)|92347007|
Benign neoplasm of skin of back (disorder)|92348002|
Benign neoplasm of skin of breast (disorder)|92349005|
Benign neoplasm of skin of buttock (disorder)|92350005|
Benign neoplasm of skin of cheek (disorder)|92351009|
Benign neoplasm of skin of chest (disorder)|92352002|
Benign neoplasm of skin of chin (disorder)|92353007|
Benign neoplasm of skin of ear (disorder)|92354001|
Benign neoplasm of skin of ear and external auditory meatus (disorder)|271477007|
Benign neoplasm of skin of elbow (disorder)|92355000|
Benign neoplasm of skin of external auditory canal (disorder)|92356004|
Benign neoplasm of skin of external auditory meatus (disorder)|189058007|
Benign neoplasm of skin of eyebrow (disorder)|92357008|
Benign neoplasm of skin of eyelid (disorder)|92358003|
Benign neoplasm of skin of face (disorder)|92359006|
Benign neoplasm of skin of finger (disorder)|92360001|
Benign neoplasm of skin of foot (disorder)|92361002|
Benign neoplasm of skin of forearm (disorder)|92362009|
Benign neoplasm of skin of forehead (disorder)|92363004|
Benign neoplasm of skin of groin (disorder)|92364005|
Benign neoplasm of skin of hand (disorder)|92365006|
Benign neoplasm of skin of head and neck (disorder)|297134004|
Benign neoplasm of skin of hip (disorder)|92366007|
Benign neoplasm of skin of knee (disorder)|92367003|
Benign neoplasm of skin of lip (disorder)|92369000|
Benign neoplasm of skin of lower leg (disorder)|189084001|
