20512000|Dominant congenital ichthyosiform erythroderma (disorder)|C62569|Epidermolytic Hyperkeratosis|
239071005|Epidermolytic palmoplantar keratoderma of Vorner (disorder)|C62569|Epidermolytic Hyperkeratosis|
254167000|Bullous ichthyosiform erythroderma (disorder)|C62569|Epidermolytic Hyperkeratosis|
254656002|Squamous cell carcinoma in situ of skin (disorder)|C62571|Bowen Disease of the Skin|
84999002|Bowen's disease|C62571|Bowen Disease of the Skin|
87730004|Capillary leak syndrome (disorder)|C62578|Capillary Leak Syndrome|
31886003|Bronchiolitis fibrosa obliterans (disorder)|C62580|Bronchiolitis Obliterans|
40100001|Obliterative bronchiolitis (disorder)|C62580|Bronchiolitis Obliterans|
129458007|Bronchiolitis obliterans organizing pneumonia (disorder)|C62586|Cryptogenic Organizing Pneumonia|
123526007|Delay in sexual development AND/OR puberty (disorder)|C62587|Delayed Puberty|
400003000|Delayed puberty (disorder)|C62587|Delayed Puberty|
74728003|Hypopituitarism (disorder)|C62591|Hypopituitarism|
399625000|Retinopathy (disorder)|C62601|Retinopathy|
126729006|Thrombotic microangiopathy (disorder)|C62605|Thrombotic Microangiopathy|
78129009|Thrombotic thrombocytopenic purpura (disorder)|C62605|Thrombotic Microangiopathy|
254863004|Granulosa cell tumor of ovary (disorder)|C6261|Ovarian Granulosa Cell Tumor|
128862000|Cutaneous pseudolymphoma (disorder)|C62776|Cutaneous Pseudolymphoma|
415295002|Restrictive cardiomyopathy (disorder)|C62798|Restrictive Cardiomyopathy|
90828009|Primary restrictive cardiomyopathy (disorder)|C62798|Restrictive Cardiomyopathy|
126909004|Neoplasm of body of uterus (disorder)|C6300|Uterine Corpus Neoplasm|
94681006|Secondary malignant neoplasm of vulva (disorder)|C6332|Metastatic Malignant Neoplasm to the Vulva|
426768001|Engraftment syndrome (disorder)|C63324|Engraftment Syndrome|
94668004|Secondary malignant neoplasm of vagina (disorder)|C6333|Metastatic Malignant Neoplasm to the Vagina|
254877001|Sarcoma of uterus (disorder)|C6339|Uterine Corpus Sarcoma|
416769008|Malignant teratoma of testis (disorder)|C6353|Immature Testicular Teratoma|
236513009|Lymphoma of kidney (disorder)|C63532|Renal Lymphoma|
109333005|Osteoradionecrosis (disorder)|C63707|Osteoradionecrosis|
41888000|Temporomandibular joint disorder (disorder)|C63709|Temporomandibular Joint Disorder|
402911002|Penile verrucous carcinoma of Buschke-lowenstein  (disorder)|C6371|Giant Condyloma Acuminatum|
255320000|Infection - suppurative (disorder)|C63710|Suppuration|
85972008|Sensory disorder (disorder)|C63711|Neurosensory Disorder|
2556008|Periodontal disease (disorder)|C63743|Periodontal Disorder|
188469005|Secondary malignant neoplasm of cervix uteri (disorder)|C6385|Metastatic Malignant Neoplasm to the Cervix|
134401001|Left ventricular systolic dysfunction (disorder)|C64251|Left Ventricular Systolic Dysfunction|
46724008|Polyglandular activity in multiple endocrine adenomatosis (disorder)|C6432|Multiple Endocrine Neoplasia|
60549007|Multiple endocrine adenomas|C6432|Multiple Endocrine Neoplasia|
50582007|Hemiplegia (disorder)|C64329|Hemiplegia|
11314008|Polyp of corpus uteri (disorder)|C6433|Endometrial Polyp|
403990005|Ischemic fasciitis (disorder)|C6483|Ischemic Fasciitis|
403992002|Fibroma of tendon sheath (disorder)|C6485|Tendon Sheath Fibroma|
403987004|Nuchal fibroma (disorder)|C6486|Nuchal-Type Fibroma|
400129003|Extra-abdominal fibromatosis (disorder)|C6489|Extraabdominal Fibromatosis|
253042009|Myxoid dermatofibrosarcoma protuberans (disorder)|C6496|Myxofibrosarcoma|
6250003|Fibromyxosarcoma|C6496|Myxofibrosarcoma|
404065000|Chondroid lipoma (disorder)|C6503|Chondroid Lipoma|
28655007|Liposarcoma, well differentiated|C6505|Atypical Lipoma|
28655007|Liposarcoma, well differentiated|C6507|Sclerosing Liposarcoma|
404068003|Sclerosing liposarcoma (disorder)|C6507|Sclerosing Liposarcoma|
28655007|Liposarcoma, well differentiated|C6508|Inflammatory Liposarcoma|
6219000|Neoplasm, malignant, uncertain whether primary or metastatic|C65153|Malignant Neoplasm, Uncertain Whether Primary or Metastatic|
82267002|Malignant tumor, small cell type|C65154|Malignant Tumor, Small Cell Type|
86251006|Neoplasm, uncertain whether benign or malignant|C65157|Neoplasm, Uncertain Whether Benign or Malignant|
72969003|Giant cell and spindle cell carcinoma|C65160|Giant Cell and Spindle Cell Carcinoma|
70401000|Polygonal cell carcinoma|C65161|Polygonal Cell Carcinoma|
10376009|Papillary carcinoma in situ|C65163|Papillary Carcinoma In Situ|
90121000|Inverted papilloma, squamous cell|C65165|Inverted Squamous Cell Papilloma|
404050001|Genital rhabdomyoma (disorder)|C6517|Genital Rhabdomyoma|
45490001|Squamous cell carcinoma, large cell, nonkeratinizing|C65173|Non-Keratinizing Large Cell Squamous Cell Carcinoma|
35718007|Squamous cell carcinoma, small cell, nonkeratinizing|C65175|Non-Keratinizing Small Cell Squamous Cell Carcinoma|
5688000|Squamous cell carcinoma in situ with questionable stromal invasion|C65176|Squamous Cell Carcinoma In Situ with Questionable Stromal Invasion|
12478003|Squamous cell carcinoma, microinvasive|C65178|Microinvasive Squamous Cell Carcinoma|
76345009|Islet cell adenoma|C65184|Islet Cell Adenoma|
20955008|Insulinoma, malignant|C65186|Malignant Pancreatic Insulinoma|
66515009|Glucagonoma, malignant|C65187|Malignant Pancreatic Glucagonoma|
19756007|Gastrinoma, malignant|C65188|Malignant Gastrinoma|
31131002|Vipoma|C65189|Malignant Vipoma|
404055006|Spindle cell rhabdomyosarcoma (disorder)|C6519|Spindle Cell Rhabdomyosarcoma|
4631006|Tubular adenocarcinoma|C65192|Tubular Adenocarcinoma|
403939009|Eccrine ductal carcinoma of skin (disorder)|C65195|Carcinoma Simplex|
45881000|Carcinoma simplex|C65195|Carcinoma Simplex|
68880006|Papillary mucinous cystadenocarcinoma|C65204|Papillary Mucinous Cystadenocarcinoma|
402868001|Benign neoplasm of lymph vessels (disorder)|C6524|Benign Lymphatic Vessel Neoplasm|
95413004|Nodular tenosynovitis (disorder)|C6532|Localized Giant Cell Tumor of Tendon Sheath|
404023006|Ancient neurilemmoma (disorder)|C6556|Degenerated Schwannoma|
72080001|Neurinomatosis|C6557|Schwannomatosis|
404032008|Epithelioid neurofibroma (disorder)|C6558|Epithelioid Neurofibroma|
39143003|[M]Myxoma NOS|C6577|Myxoma|
404082003|Myxoma (disorder)|C6577|Myxoma|
404086000|Parachordoma (disorder)|C6581|Parachordoma|
404076001|Ossifying fibromyxoid tumor (disorder)|C6582|Ossifying Fibromyxoid Neoplasm|
404089007|Extrarenal rhabdoid tumor (disorder)|C6586|Extrarenal Rhabdoid Tumor|
254764001|Peripheral neuroepithelioma (disorder)|C6591|Peripheral Neuroblastoma|
424631008|Ganglioneuroma of mediastinum (disorder)|C6632|Mediastinal Ganglioneuroma|
254206003|Congenital vascular nevus (disorder)|C6645|Infantile Hemangioma|
56975005|Strawberry nevus of skin (disorder)|C6645|Infantile Hemangioma|
83343001|Capillary hemangioma|C6645|Infantile Hemangioma|
4305004|Metastatic signet ring cell carcinoma|C66717|Metastatic Signet Ring Cell Carcinoma|
189711009|[M]Medullary carcinoma NOS|C66718|Medullary Carcinoma, Not Otherwise Specified|
21181001|Thymoma, benign|C66746|Benign Thymoma|
189734000|[M]Granulosa cell tumor NOS|C66750|Adult Type Granulosa Cell Tumor|
31296004|Granulosa cell-theca cell tumor|C66751|Granulosa Cell-Theca Cell Tumor|
18450009|Malignant melanoma in precancerous melanosis|C66753|Malignant Melanoma in Precancerous Melanosis|
50813003|Mixed epithelioid and spindle cell melanoma|C66756|Mixed Epithelioid and Spindle Cell Melanoma|
11099005|Epithelioid cell nevus|C66757|Epithelioid Cell Nevus|
253038006_376867015|Spindle cell nevus|C66758|Spindle Cell Nevus|
253038006_643746017|Spindle cell nevus (disorder)|C66758|Spindle Cell Nevus|
87992000|Giant cell sarcoma (except of Bone, M-92503)|C66759|Giant Cell Sarcoma|
8664001|Fibromyxoma|C66760|Fibromyxoid Neoplasm|
53305005|Periosteal fibroma|C66761|Periosteal Fibroma|
65140001|Periosteal fibrosarcoma|C66763|Periosteal Fibrosarcoma|
52399003|Fascial fibroma|C66764|Fascial Fibroma|
19134004|Fascial fibrosarcoma|C66765|Fascial Fibrosarcoma|
28953002|Angiomyosarcoma|C66771|Angiomyosarcoma|
8734000|Choriocarcinoma combined with other germ cell elements|C66777|Choriocarcinoma Combined with Other Germ Cell Elements|
65646006|Malignant teratoma, trophoblastic|C66778|Malignant Trophoblastic Teratoma|
31104000|Hemangioendothelioma, benign|C66779|Benign Hemangioendothelioma|
8241005|Hemolymphangioma|C66792|Hemolymphangioma|
70511009|Aggressive osteoblastoma|C66796|Aggressive Osteoblastoma|
74279005|Chondroblastoma, malignant|C66799|Malignant Chondroblastoma|
6437002|Dentinoma|C66800|Ameloblastic Fibrodentinoma|
12943006_195494012|Primitive polar spongioblastoma [obs]|C66801|Polar Spongioblastoma|
12943006_22184010|Spongioblastoma polare|C66801|Polar Spongioblastoma|
80061003|Oligodendroblastoma|C66802|Oligodendroblastoma|
17302008|Cerebellar sarcoma|C66803|Cerebellar Sarcoma|
12060004|Ganglioneuromatosis|C66804|Ganglioneuromatosis|
189932005|[M]Medulloepithelioma NOS|C66808|Medulloepithelioma Not Otherwise Specified|
64059005|Spongioneuroblastoma|C66811|Spongioneuroblastoma|
255026000|Astrocytoma of retina (disorder)|C66812|Retinocytoma|
255027009|Retinoma (disorder)|C66812|Retinocytoma|
416864007|Retinocytoma (disorder)|C66812|Retinocytoma|
26019009|Retinoblastoma, differentiated|C66813|Differentiated Retinoblastoma|
12354007|Retinoblastoma, undifferentiated|C66814|Undifferentiated Retinoblastoma|
35701008|Hemangioblastic meningioma|C66817|Hemangioblastic Meningioma|
28237007|Melanotic neurofibroma|C66841|Melanotic Neurofibroma|
6641007|Metatypical carcinoma|C66903|Skin Metatypical Carcinoma|
25106000|Impending infarction (disorder)|C66911|Unstable Angina|
4557003|Preinfarction syndrome (disorder)|C66911|Unstable Angina|
59021001|Angina decubitus (disorder)|C66911|Unstable Angina|
64333001|Preinfarction angina (disorder)|C66911|Unstable Angina|
233819005|Stable angina (disorder)|C66914|Stable Angina|
87343002|Prinzmetal angina (disorder)|C66915|Variant Angina|
9062008|Ototoxicity (disorder)|C66929|Ototoxicity|
189728007|[M]Thecoma NOS|C66989|Ovarian Thecoma|
254864005|Theca cell tumor of ovary (disorder)|C66989|Ovarian Thecoma|
12323008|Androblastoma, malignant|C67006|Malignant Sertoli Cell Tumor|
83802009|Androblastoma, benign|C67012|Benign Sertoli Cell Tumor|
2026006|Serous adenofibroma|C67090|Serous Adenofibroma|
42717009|Teratoma, benign|C67107|Benign Teratoma|
53968002|Olfactory neurogenic tumor|C67155|Olfactory Neurogenic Tumor|
46710009|Esthesioneurocytoma|C67156|Olfactory Neurocytoma|
307635002|Hodgkin's disease, nodular sclerosis - cellular phase (disorder)|C67171|Nodular Sclerosis Classical Hodgkin Lymphoma , Cellular Phase|
39086001|Hodgkin's disease, nodular sclerosis, cellular phase|C67171|Nodular Sclerosis Classical Hodgkin Lymphoma , Cellular Phase|
392559009|Tumor-induced osteomalacia (disorder)|C67235|Oncogenic Osteomalacia|
315058005|Hereditary nonpolyposis colon cancer (disorder)|C6725|Lynch 1 Syndrome|
19133005|Neurofibromatosis syndrome (disorder)|C6727|Neurofibromatosis|
81669005|[M]Neurofibromatosis NOS|C6727|Neurofibromatosis|
413219009|Hypertrophic gastropathy (disorder)|C67277|Giant Hypertrophic Gastritis|
60002000|Hypertrophic gastritis (disorder)|C67277|Giant Hypertrophic Gastritis|
60876000|Gardner syndrome (disorder)|C6728|Gardner Syndrome|
126559003|Neoplasm of sternum (disorder)|C6730|Sternal Neoplasm|
61003004|Epidermolysis bullosa (disorder)|C67383|Epidermolysis Bullosa|
134154009|[M]Insulinoma NOS|C67457|Pancreatic Beta Cell Adenoma|
54443001|Fibrous mesothelioma, malignant|C6747|Desmoplastic Mesothelioma|
109388009|Kaposi's sarcoma of palate (disorder)|C6749|Palate Kaposi Sarcoma|
403970001|Glomangioma of skin (disorder)|C6750|Cutaneous Glomangioma|
396198006|Small cell carcinoma of prostate (disorder)|C6766|Prostate Small Cell Carcinoma|
21109002|Acidophil adenoma|C6780|Pituitary Gland Acidophil Adenoma|
231829006|Malignant neoplasm of eyelid (disorder)|C6786|Malignant Eyelid Neoplasm|
237830009|Ectopic parathyroid hormone-related protein secretion (disorder)|C6790|Ectopic Parathormone Secretion Syndrome|
254462001|Carcinoma of parotid gland (disorder)|C6791|Parotid Gland Carcinoma|
126679002|Neoplasm of sphenoidal sinus (disorder)|C6792|Sphenoid Sinus Neoplasm|
126697005|Neoplasm of supraglottis (disorder)|C6793|Supraglottis Neoplasm|
254553001|Carcinoma of cardia (disorder)|C6794|Gastric Cardia Carcinoma|
254561006|Carcinoma of pylorus (disorder)|C6795|Gastric Pylorus Carcinoma|
254715009|Benign skin tumor with eccrine differentiation (disorder)|C6797|Benign Eccrine Neoplasm|
254723006|Tumor of skin with apocrine differentiation (disorder)|C6798|Apocrine Neoplasm|
254724000|Benign skin tumor with apocrine differentiation (disorder)|C6799|Benign Apocrine Neoplasm|
254726003|Malignant skin tumor with apocrine differentiation (disorder)|C6800|Malignant Apocrine Neoplasm|
254750001|Fibrous histiocytoma of skin (disorder)|C6801|Cutaneous Fibrous Histiocytoma|
302843004|[M]Dermatofibroma NOS|C6801|Cutaneous Fibrous Histiocytoma|
403997008|Cutaneous histiocytoma (disorder)|C6801|Cutaneous Fibrous Histiocytoma|
403997008|Cutaneous histiocytoma (disorder)|C6801|Cutaneous Fibrous Histiocytoma|
403999006|Sclerosing angioma of skin (disorder)|C6801|Cutaneous Fibrous Histiocytoma|
427186000|Dermatofibroma (disorder)|C6801|Cutaneous Fibrous Histiocytoma|
427186000|Dermatofibroma (disorder)|C6801|Cutaneous Fibrous Histiocytoma|
254862009|Benign sex cord tumor of ovary (disorder)|C6803|Benign Ovarian Sex Cord-Stromal Tumor|
254989000|Carcinoma ex pleomorphic adenoma of lacrimal gland (disorder)|C6804|Lacrimal Gland Carcinoma ex Pleomorphic Adenoma|
94491007|Secondary malignant neoplasm of pituitary gland (disorder)|C6805|Metastatic Malignant Neoplasm to the Pituitary Gland|
276798007|Benign neoplasm of fibrous tissue of skin (disorder)|C6806|Benign Cutaneous Fibrocytic Neoplasm|
277157002|Benign tumor of external ear (disorder)|C6807|Benign External Ear Neoplasm|
277338002|Spinal dermoid cyst (disorder)|C6808|Dermoid Cyst of the Spinal Cord|
277507004|Pilocytic astrocytoma of cerebellum (disorder)|C6809|Cerebellar Pilocytic Astrocytoma|
277664004|Malignant lymphoma of testis (disorder)|C6810|Testicular Lymphoma|
278043000|Malignant seminoma of mediastinum (disorder)|C6812|Mediastinal Seminoma|
278060005|Endometrioid carcinoma of prostate (disorder)|C6813|Prostate Ductal Adenocarcinoma|
238853007|Superficial fibromatosis (disorder)|C6814|Superficial Fibromatosis|
253125000|Spinal hamartoma (disorder)|C6815|Spinal Cord Hamartoma|
277615007|Low grade B-cell lymphoma (disorder)|C6816|Low Grade B-Cell Non-Hodgkin's Lymphoma|
277617004|High grade B-cell lymphoma (disorder)|C6817|High Grade B-Cell Non-Hodgkin's Lymphoma|
285776004|Intermediate grade B-cell lymphoma (disorder)|C6819|Intermediate Grade B-Cell Non-Hodgkin's Lymphoma|
205728002|Duplication of chromosome (disorder)|C6829|Chromosomal Duplication|
128875000|Primary cutaneous CD30+ large T-cell lymphoma (disorder)|C6860|Primary Cutaneous Anaplastic Large Cell Lymphoma|
277597005|5Q minus syndrome (disorder)|C6867|Myelodysplastic Syndrome with Isolated del(5q)|
128105004|von Willebrand disorder (disorder)|C68677|von Willebrand Disease|
46580000|Transitional cell papilloma, inverted|C6871|Inverted Schneiderian Papilloma|
999000|Mixed islet cell and exocrine adenocarcinoma|C6879|Mixed Ductal-Neuroendocrine Carcinoma of the Pancreas|
189620009|[M]Papillary adenoma NOS|C6880|Glandular Papilloma|
40293003|Adenomyoma|C6895|Atypical Polypoid Adenomyoma|
128858006|Neurocytoma|C6905|Cerebellar Liponeurocytoma|
128840000|Papillary meningioma|C6909|Rhabdoid Meningioma|
189988001|[M]Hodgkin's disease, lymphocytic predominance|C6913|Lymphocyte-Rich Classical Hodgkin Lymphoma|
118602004|Hodgkin's granuloma (disorder)|C6914|Hodgkin's Granuloma|
74189002|Hodgkin's granuloma|C6914|Hodgkin's Granuloma|
421246008|Precursor T-cell lymphoblastic lymphoma (disorder)|C6919|T Lymphoblastic Lymphoma|
255084004|Squamous cell carcinoma of anal margin (disorder)|C6925|Anal Margin Squamous Cell Carcinoma|
57622002|Thecoma, malignant|C6929|Malignant Ovarian Thecoma|
308122007|Plasmacytoma NOS|C6932|Solitary Plasmacytoma|
73103007|Polyp of middle ear (disorder)|C6933|Middle Ear Polyp|
189167009|Spinal meningioma (disorder)|C6935|Spinal Cord Meningioma|
404085001|Aggressive angiomyxoma (disorder)|C6936|Deep "Aggressive" Angiomyxoma|
57723004|Angiomyxoma|C6936|Deep "Aggressive" Angiomyxoma|
189935007|[M]Retinoblastoma NOS|C6956|Retinal Neuroblastoma|
38713004|[M]Astrocytoma NOS|C6958|Astrocytic Tumor|
22217002|Mixed glioma|C6959|Anaplastic Oligoastrocytoma|
127026004|Neoplasm of pineal gland (disorder)|C6965|Pineal Parenchymal Cell Neoplasm|
359619007_474062014|Pinealoma|C6965|Pineal Parenchymal Cell Neoplasm|
359619007_731180016|Pinealoma (disorder)|C6965|Pineal Parenchymal Cell Neoplasm|
89096009|Pineocytoma|C6966|Pineocytoma|
31671006|Pineoblastoma|C6967|Pineal Parenchymal Tumor of Intermediate Differentiation|
39781001|Primitive neuroectodermal tumor|C6968|Supratentorial Primitive Neuroectodermal Tumor|
404025004|Plexiform neurilemmoma (disorder)|C6969|Plexiform Schwannoma|
404024000|Melanotic neurilemmoma (disorder)|C6970|Melanotic Schwannoma|
18799007|Invasive hydatidiform mole|C6985|Invasive Hydatidiform Mole|
416669000|Invasive hydatidiform mole (disorder)|C6985|Invasive Hydatidiform Mole|
126969002|Neoplasm of oculomotor nerve (disorder)|C6994|Oculomotor Nerve Neoplasm|
93929003|Primary malignant neoplasm of oculomotor nerve (disorder)|C6995|Malignant Oculomotor Nerve Neoplasm|
198247003|Endometriosis interna (disorder)|C6996|Uterine Adenomyosis|
237115002|Endometriosis of myometrium (disorder)|C6996|Uterine Adenomyosis|
76376003|Endometriosis of uterus (disorder)|C6996|Uterine Adenomyosis|
51836001|Neurothekeoma|C7018|Neurothekeoma|
370469003|Serositis (disorder)|C70428|Serositis|
234370001|Pure red cell aplasia, acquired (disorder)|C70548|Acquired Pure Red Cell Aplasia|
234376007|Acquired red cell aplasia (disorder)|C70548|Acquired Pure Red Cell Aplasia|
399956005|Melanocytic neoplasm (disorder)|C7058|Melanocytic Neoplasm|
11791001|Necrotizing vasculitis (disorder)|C70635|Necrotizing Vasculitis|
31848007|Calcinosis, Raynaud's phenomenon, esophageal dysmotility, sclerodactyly, and telangiectasia (CREST) syndrome (disorder)|C70646|CREST Syndrome|
83901003|Sjogren's syndrome (disorder)|C70647|Sicca Syndrome|
94503003|Secondary malignant neoplasm of prostate (disorder)|C7080|Metastatic Malignant Neoplasm to the Prostate|
30292005|Mononeuritis multiplex (disorder)|C70938|Mononeuritis Multiplex|
50799005|Atrioventricular dissociation (disorder)|C71045|Atrioventricular Dissociation|
74021003|Bifascicular block (disorder)|C71046|Bifascicular Block|
251120003|Incomplete left bundle branch block (disorder)|C71047|Incomplete Left Bundle Branch Block|
251124007|Incomplete right bundle branch block (disorder)|C71048|Incomplete Right Bundle Branch Block|
417150000|Exaggerated placental site (disorder)|C7105|Exaggerated Placental Site|
49982000|Multifocal atrial tachycardia (disorder)|C71050|Multifocal Atrial Tachycardia|
11849007|Atrioventricular junctional rhythm (disorder)|C71051|Junctional Rhythm|
426525004|Sustained ventricular tachycardia (disorder)|C71052|Sustained Ventricular Tachycardia|
11157007|Ventricular bigeminy (disorder)|C71054|Bigeminy|
418818005|Brugada syndrome (disorder)|C71059|Brugada Syndrome|
54329005|Acute myocardial infarction of anterior wall (disorder)|C71065|Acute Anterior Wall Myocardial Infarction|
58612006|Acute myocardial infarction of lateral wall (disorder)|C71067|Acute Lateral Wall Myocardial Infarction|
4740000|Herpes zoster (disorder)|C71079|Herpes Zoster|
314207007|Non-Q wave myocardial infarction (disorder)|C71080|Non Q Wave Myocardial Infarction|
9155002|Squamous odontogenic tumor|C7112|Squamous Odontogenic Tumor|
189737007|[M]Androblastoma NOS|C7133|Ovarian Sertoli Cell Tumor|
254866007|Sertoli-Leydig cell tumor of ovary (disorder)|C7133|Ovarian Sertoli Cell Tumor|
63175003|Localized extracutaneous mastocytosis (disorder)|C7136|Extracutaneous Mastocytoma|
397012002|Cutaneous mastocytosis (disorder)|C7137|Cutaneous Mastocytosis|
239147000|Mast cell nevus (disorder)|C7138|Solitary Mastocytoma of the Skin|
397013007|Solitary cutaneous mastocytoma (disorder)|C7138|Solitary Mastocytoma of the Skin|
404171008|Mastocytoma (disorder)|C7138|Solitary Mastocytoma of the Skin|
413587002|Asymptomatic (smouldering) myeloma (disorder)|C7149|Smoldering Myeloma|
14317002_199970011|Acute erythremia [obs]|C7152|Erythroleukemia|
14317002_24346014|Erythroleukemia|C7152|Erythroleukemia|
93451002|Erythroleukemia, FAB M6 (disorder)|C7152|Erythroleukemia|
403997008|Cutaneous histiocytoma (disorder)|C7159|Subepidermal Nodular Fibrosis|
276728004|Melanocytic tumor of skin (disorder)|C7161|Melanocytic Skin Neoplasm|
28054005|[M] Cutaneous lymphoma|C7162|Cutaneous Lymphoma|
400001003|Primary cutaneous lymphoma (disorder)|C7162|Cutaneous Lymphoma|
45572000|Hodgkin's disease, nodular sclerosis, lymphocytic predominance|C7165|Grade 1 Nodular Sclerosis Classical Hodgkin Lymphoma|
43985008|Hodgkin's disease, nodular sclerosis, lymphocytic depletion|C7166|Grade 2 Nodular Sclerosis Classical Hodgkin Lymphoma|
128847002|[M]Refractory anemia with excess of blasts|C7167|RAEB-1|
415283002|Refractory anemia with excess blasts-1 (disorder)|C7167|RAEB-1|
128847002|[M]Refractory anemia with excess of blasts|C7168|RAEB-2|
415284008|Refractory anemia with excess blasts-2 (disorder)|C7168|RAEB-2|
22331004|Acute monocytic leukemia|C7171|Acute Monoblastic Leukemia|
277601005|Acute monoblastic leukemia (disorder)|C7171|Acute Monoblastic Leukemia|
127217009|Histiocytic necrotizing lymphadenitis (disorder)|C71719|Histiocytic Necrotizing Lymphadenitis|
38713004|[M]Astrocytoma NOS|C7173|Diffuse Astrocytoma|
363399006|Malignant tumor of hypopharynx (disorder)|C7190|Malignant Hypopharyngeal Neoplasm|
118612006|Malignant histiocytosis (disorder)|C7202|Malignant Histiocytosis|
128920006|Malignant histiocytosis|C7202|Malignant Histiocytosis|
109975001|T-zone lymphoma (disorder)|C7204|T-Zone Variant Peripheral T-Cell Lymphoma|
3172003_199507015|T-zone lymphoma|C7204|T-Zone Variant Peripheral T-Cell Lymphoma|
109976000_344670010|Lymphoepithelioid lymphoma|C7205|Lymphoepithelioid Variant Peripheral T-Cell Lymphoma|
109976000_617695017|Lymphoepithelioid lymphoma (disorder)|C7205|Lymphoepithelioid Variant Peripheral T-Cell Lymphoma|
201048007|Localized morphea (disorder)|C72069|Localized Scleroderma|
89155008|Systemic sclerosis (disorder)|C72070|Systemic Scleroderma|
128803008|Monocytoid B-cell lymphoma|C7230|Primary Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue|
404140004|Primary cutaneous marginal zone B-cell lymphoma (disorder)|C7230|Primary Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue|
363449006|Malignant tumor of testis (disorder)|C7251|Malignant Testicular Neoplasm|
93527005|Hodgkin's disease of spleen (disorder)|C7295|Splenic Hodgkin Lymphoma|
188516007|Burkitt's lymphoma of spleen (disorder)|C7309|Splenic Burkitt Lymphoma|
92515003|Burkitt's tumor of spleen (disorder)|C7309|Splenic Burkitt Lymphoma|
255107005|Seminoma of testis (disorder)|C7328|Testicular Seminoma|
254658001|Benign epithelial neoplasm of skin (disorder)|C7341|Benign Epithelial Skin Neoplasm|
254649008|Epithelial neoplasm of skin (disorder)|C7342|Epithelial Skin Neoplasm|
402872002|Benign fibrohistiocytic neoplasm of skin (disorder)|C7343|Benign Cutaneous Fibrohistiocytic Neoplasm|
406103009|Squamous cell carcinoma in situ of uterine cervix (disorder)|C7347|Cervical Squamous Cell Carcinoma In Situ|
191983006|Bruxism (teeth grinding) (disorder)|C73511|Bruxism|
109852009|Benign neoplasm of mesothelial tissue of peritoneum (disorder)|C7354|Peritoneal Adenomatoid Tumor|
26211003|Juxtacortical chondrosarcoma|C7357|Periosteal Chondrosarcoma|
123845008|Adenocarcinoma of endometrium (disorder)|C7359|Endometrial Adenocarcinoma|
309245001|Adenocarcinoma of uterus (disorder)|C7359|Endometrial Adenocarcinoma|
254839007|Scirrhous carcinoma of breast (disorder)|C7362|Scirrhous Breast Carcinoma|
189710005|[M]Intraductal papillomatosis NOS|C7363|Intraductal Papillomatosis|
274901004|Pilomatrixoma (disorder)|C7368|Pilomatricoma|
44155009|[M]Pilomatrixoma|C7368|Pilomatricoma|
254645002|Malignant mesothelioma of pleura (disorder)|C7376|Pleural Malignant Mesothelioma|
363358000|Malignant tumor of lung (disorder)|C7377|Malignant Lung Neoplasm|
399068003|Malignant tumor of prostate (disorder)|C7378|Malignant Prostate Neoplasm|
93974005|Primary malignant neoplasm of prostate (disorder)|C7378|Malignant Prostate Neoplasm|
363490009|Malignant tumor of anus (disorder)|C7379|Malignant Anal Neoplasm|
21968007|Papillary carcinoma, follicular variant|C7380|Thyroid Gland Papillary and Follicular Carcinoma|
21968007|Papillary carcinoma, follicular variant|C7381|Follicular Variant Thyroid Gland Papillary Carcinoma|
126736007|Neoplasm of blood vessel (disorder)|C7387|Blood Vessel Neoplasm|
400131007|Epithelioid hemangioma of skin (disorder)|C7393|Skin Epithelioid Hemangioma|
363392002|Malignant tumor of oropharynx (disorder)|C7398|Malignant Oropharyngeal Neoplasm|
189625004|[M]Villous adenoma NOS|C7399|Villous Adenoma|
190023003|[M]Burkitt's tumor NOS|C7400|Burkitt Leukemia|
22197008|Burkitt's cell leukemia|C7400|Burkitt Leukemia|
277571004|B-cell acute lymphoblastic leukemia (disorder)|C7400|Burkitt Leukemia|
277568007|Hairy cell leukemia variant (disorder)|C7401|Hairy Cell Leukemia Variant|
118613001|Hairy cell leukemia (disorder)|C7402|Hairy Cell Leukemia|
54087003_198488017|Leukemic reticuloendotheliosis|C7402|Hairy Cell Leukemia|
54087003_89898013|Hairy cell leukemia|C7402|Hairy Cell Leukemia|
363393007|Malignant tumor of tonsil (disorder)|C7404|Malignant Tonsillar Neoplasm|
196733008|Chronic atrophic gastritis (disorder)|C7405|Chronic Atrophic Gastritis|
84568007|Atrophic gastritis (disorder)|C7405|Chronic Atrophic Gastritis|
235049008|Oral lichen planus (disorder)|C7406|Oral Lichen Planus|
363445000|Malignant tumor of vagina (disorder)|C7410|Malignant Vaginal Neoplasm|
363351006|Malignant tumor of rectum (disorder)|C7418|Malignant Rectal Neoplasm|
363414004|Malignant tumor of rectosigmoid junction (disorder)|C7420|Malignant Rectosigmoid Neoplasm|
94513006|Secondary malignant neoplasm of rectum (disorder)|C7426|Metastatic Malignant Neoplasm to the Rectum|
62681000|Nonencapsulated sclerosing carcinoma|C7427|Thyroid Gland Diffuse Sclerosing Papillary Carcinoma|
