201466005|Staphylococcal arthritis and polyarthritis (disorder)|SY|1|M00.0|Staphylococcal arthritis and polyarthritis|
201467001|Pneumococcal arthritis and polyarthritis (disorder)|SY|1|M00.1|Pneumococcal arthritis and polyarthritis|
201637001|Chondrocalcinosis due to pyrophosphate crystals (disorder)|SY|2|M11.2|Other chondrocalcinosis|
201788009|Rheumatoid bursitis (disorder)|SY|1|M06.2|Rheumatoid bursitis|
201788009|Rheumatoid bursitis (disorder)|SY|1|M06.20|Rheumatoid bursitis, unspecified site|
201796004|Systemic onset juvenile chronic arthritis (disorder)|SY|2|M08.2|Juvenile rheumatoid arthritis with systemic onset|
201819000|Generalized osteoarthritis (disorder)|SY|2|M15.9|Polyosteoarthritis, unspecified|
201819000|Generalized osteoarthritis (disorder)|SY|2|M19.91|Primary osteoarthritis, unspecified site|
201827009|Heberden's nodes with arthropathy (disorder)|SY|1|M15.1|Heberden's nodes (with arthropathy)|
201921009|Kashin-Beck disease of the shoulder region (disorder)|SY|1|M12.11|Kaschin-Beck disease, shoulder|
201924001|Kashin-Beck disease of the hand (disorder)|SY|1|M12.14|Kaschin-Beck disease, hand|
201924001|Kashin-Beck disease of the hand (disorder)|SY|1|M12.149|Kaschin-Beck disease, unspecified hand|
201927008|Kashin-Beck disease of the ankle and/or foot (disorder)|SY|1|M12.17|Kaschin-Beck disease, ankle and foot|
201929006|Kashin-Beck disease of multiple sites (disorder)|SY|1|M12.19|Kaschin-Beck disease, multiple sites|
201935006|Traumatic arthropathy of the hand (disorder)|SY|1|M12.54|Traumatic arthropathy, hand|
201935006|Traumatic arthropathy of the hand (disorder)|SY|1|M12.549|Traumatic arthropathy, unspecified hand|
201938008|Traumatic arthropathy of the ankle and/or foot (disorder)|SY|1|M12.57|Traumatic arthropathy, ankle and foot|
201940003|Traumatic arthropathy of multiple sites (disorder)|SY|1|M12.59|Traumatic arthropathy, multiple sites|
201941004|Traumatic arthropathy of shoulder (disorder)|SY|1|M12.51|Traumatic arthropathy, shoulder|
201941004|Traumatic arthropathy of shoulder (disorder)|SY|1|M12.519|Traumatic arthropathy, unspecified shoulder|
201944007|Traumatic arthropathy of elbow (disorder)|SY|1|M12.52|Traumatic arthropathy, elbow|
201944007|Traumatic arthropathy of elbow (disorder)|SY|1|M12.529|Traumatic arthropathy, unspecified elbow|
201946009|Traumatic arthropathy of wrist (disorder)|SY|1|M12.53|Traumatic arthropathy, wrist|
201946009|Traumatic arthropathy of wrist (disorder)|SY|1|M12.539|Traumatic arthropathy, unspecified wrist|
201950002|Traumatic arthropathy of hip (disorder)|SY|1|M12.55|Traumatic arthropathy, hip|
201950002|Traumatic arthropathy of hip (disorder)|SY|1|M12.559|Traumatic arthropathy, unspecified hip|
201952005|Traumatic arthropathy of knee (disorder)|SY|1|M12.56|Traumatic arthropathy, knee|
201952005|Traumatic arthropathy of knee (disorder)|SY|1|M12.569|Traumatic arthropathy, unspecified knee|
202046009|Arthritis secondary to malignancy (disorder)|SY|1|M36.1|Arthropathy in neoplastic disease|
202222009|Recurrent dislocation of elbow (disorder)|SY|1|M24.42|Recurrent dislocation, elbow|
202230005|Recurrent dislocation of wrist (disorder)|SY|1|M24.43|Recurrent dislocation, wrist|
202245003|Recurrent dislocation of knee (disorder)|SY|1|M24.46|Recurrent dislocation, knee|
202246002|Recurrent dislocation of the patellofemoral joint (disorder)|SY|1|M22.0|Recurrent dislocation of patella|
202246002|Recurrent dislocation of the patellofemoral joint (disorder)|SY|1|M22.00|Recurrent dislocation of patella, unspecified knee|
202248001|Recurrent subluxation of the patella (disorder)|SY|1|M22.1|Recurrent subluxation of patella|
202317007|Knee joint ankylosis (disorder)|SY|1|M24.66|Ankylosis, knee|
202373004|Elbow joint effusion (disorder)|SY|1|M25.42|Effusion, elbow|
202375006|Wrist joint effusion (disorder)|SY|1|M25.43|Effusion, wrist|
202375006|Wrist joint effusion (disorder)|SY|1|M25.439|Effusion, unspecified wrist|
202381003|Knee joint effusion (disorder)|SY|1|M25.46|Effusion, knee|
202381003|Knee joint effusion (disorder)|SY|1|M25.469|Effusion, unspecified knee|
202405009|Hemarthrosis of elbow (disorder)|SY|1|M25.02|Hemarthrosis, elbow|
202407001|Hemarthrosis of wrist (disorder)|SY|1|M25.03|Hemarthrosis, wrist|
202407001|Hemarthrosis of wrist (disorder)|SY|1|M25.039|Hemarthrosis, unspecified wrist|
202411007|Hemarthrosis of hip (disorder)|SY|1|M25.05|Hemarthrosis, hip|
202411007|Hemarthrosis of hip (disorder)|SY|1|M25.059|Hemarthrosis, unspecified hip|
202413005|Hemarthrosis of knee (disorder)|SY|1|M25.06|Hemarthrosis, knee|
202413005|Hemarthrosis of knee (disorder)|SY|1|M25.069|Hemarthrosis, unspecified knee|
202424007|Villonodular synovitis of the shoulder region (disorder)|SY|1|M12.21|Villonodular synovitis (pigmented), shoulder|
202427000|Villonodular synovitis of the hand (disorder)|SY|1|M12.24|Villonodular synovitis (pigmented), hand|
202428005|Villonodular synovitis of the pelvic region and thigh (disorder)|SY|1|M12.25|Villonodular synovitis (pigmented), hip|
202430007|Villonodular synovitis of the ankle and foot (disorder)|SY|1|M12.27|Villonodular synovitis (pigmented), ankle and foot|
202438000|Villonodular synovitis of wrist (disorder)|SY|1|M12.23|Villonodular synovitis (pigmented), wrist|
202445000|Villonodular synovitis of knee (disorder)|SY|1|M12.26|Villonodular synovitis (pigmented), knee|
202457009|Palindromic rheumatism of the shoulder region (disorder)|SY|1|M12.41|Intermittent hydrarthrosis, shoulder|
202459007|Palindromic rheumatism of the forearm (disorder)|SY|1|M12.43|Intermittent hydrarthrosis, wrist|
202460002|Palindromic rheumatism of the hand (disorder)|SY|1|M12.34|Palindromic rheumatism, hand|
202463000|Palindromic rheumatism of the ankle and/or foot (disorder)|SY|1|M12.37|Palindromic rheumatism, ankle and foot|
202465007|Palindromic rheumatism of multiple sites (disorder)|SY|1|M12.39|Palindromic rheumatism, multiple sites|
202482009|Wrist joint pain (finding)|SY|1|M25.53|Pain in wrist|
202490009|Ankle joint pain (finding)|SY|1|M25.57|Pain in ankle|
202490009|Ankle joint pain (finding)|SY|1|M25.579|Pain in unspecified ankle|
20255002|Blushing, function (observable entity)|SY|1|R23.2|Flushing|
20260003|Poisoning by psychostimulant (disorder)|SY|2|T43.601|Poisoning by unspecified psychostimulants, accidental (unintentional)|
202606004|Clicking hip (finding)|SY|1|R29.4|Clicking hip|
20262006|Ataxia (finding)|SY|1|R27.0|Ataxia, unspecified|
202649003|Inflammatory spondylopathy (disorder)|SY|1|M46.9|Unspecified inflammatory spondylopathy|
202717005|Cervical disc disorder with myelopathy (disorder)|SY|1|M50.0|Cervical disc disorder with myelopathy|
20274005|Fracture of one rib (disorder)|SY|1|S22.3|Fracture of one rib|
202756004|Infection of intervertebral disc - pyogenic (disorder)|SY|1|M46.3|Infection of intervertebral disc (pyogenic)|
202756004|Infection of intervertebral disc - pyogenic (disorder)|SY|1|M46.30|Infection of intervertebral disc (pyogenic), site unspecified|
202757008|Cervical disc disorder with radiculopathy (disorder)|SY|1|M50.1|Cervical disc disorder with radiculopathy|
202794004|Lumbago with sciatica (finding)|SY|1|M54.4|Lumbago with sciatica|
2028007|Erythema induratum (disorder)|SY|2|A18.4|Tuberculosis of skin and subcutaneous tissue|
202831001|Fatigue fracture of vertebra (disorder)|SY|1|M48.4|Fatigue fracture of vertebra|
202831001|Fatigue fracture of vertebra (disorder)|SY|1|M48.40|Fatigue fracture of vertebra, site unspecified|
202849001|Subacromial impingement (disorder)|SY|1|M75.4|Impingement syndrome of shoulder|
202855006|Lateral epicondylitis (disorder)|SY|1|M77.1|Lateral epicondylitis|
202856007|Biceps tendinitis (disorder)|SY|1|M75.2|Bicipital tendinitis|
202881005|Tibialis posterior tendinitis (disorder)|SY|2|M76.8|Other enthesopathies of lower limb, excluding foot|
202882003|Plantar fasciitis (disorder)|SY|1|M72.2|Plantar fascial fibromatosis|
202882003|Plantar fasciitis (disorder)|SY|2|M72.2|Plantar fascial fibromatosis|
202900007|Synovitis and tenosynovitis (disorder)|SY|1|M65|Synovitis and tenosynovitis|
202900007|Synovitis and tenosynovitis (disorder)|SY|1|M65.9|Synovitis and tenosynovitis, unspecified|
202924004|Transient synovitis (disorder)|SY|1|M67.3|Transient synovitis|
202924004|Transient synovitis (disorder)|SY|1|M67.30|Transient synovitis, unspecified site|
202932007|Calcium deposit in bursa (disorder)|SY|1|M71.4|Calcium deposit in bursa|
202942009|Ganglion of wrist (disorder)|SY|1|M67.43|Ganglion, wrist|
202942009|Ganglion of wrist (disorder)|SY|1|M67.439|Ganglion, unspecified wrist|
202995007|Abscess of bursa of shoulder (disorder)|SY|1|M71.01|Abscess of bursa, shoulder|
202996008|Abscess of bursa of elbow (disorder)|SY|1|M71.02|Abscess of bursa, elbow|
202997004|Abscess of bursa of wrist (disorder)|SY|1|M71.03|Abscess of bursa, wrist|
202998009|Abscess of bursa of hip (disorder)|SY|1|M71.05|Abscess of bursa, hip|
202999001|Abscess of bursa of knee (disorder)|SY|1|M71.06|Abscess of bursa, knee|
20301004|Dysphasia (finding)|SY|1|R47.02|Dysphasia|
203011008|Infective myositis-shoulder (disorder)|SY|1|M60.01|Infective myositis, shoulder|
203013006|Infective myositis-forearm (disorder)|SY|1|M60.03|Infective myositis, forearm|
203016003|Infective myositis-thigh (disorder)|SY|1|M60.05|Infective myositis, thigh|
203033005|Paralytic calcification / ossification of muscle (disorder)|SY|1|M61.2|Paralytic calcification and ossification of muscle|
203033005|Paralytic calcification / ossification of muscle (disorder)|SY|1|M61.20|Paralytic calcification and ossification of muscle, unspecified site|
203045001|Dupuytren's disease of palm (disorder)|SY|1|M72.0|Palmar fascial fibromatosis [Dupuytren]|
203047009|Dupuytren's disease of palm, with contracture (disorder)|SY|1|M72.0|Palmar fascial fibromatosis [Dupuytren]|
203057005|Pseudosarcomatous fibromatosis (disorder)|SY|1|M72.4|Pseudosarcomatous fibromatosis|
20307000|Ariboflavinosis (disorder)|SY|1|E53.0|Riboflavin deficiency|
203095000|Spasm of back muscles (finding)|SY|1|M62.830|Muscle spasm of back|
203102006|Muscular rheumatism (disorder)|SY|1|M79.1|Myalgia|
203102006|Muscular rheumatism (disorder)|SY|1|M79.7|Fibromyalgia|
203179003|Acute hematogenous osteomyelitis (disorder)|SY|1|M86.0|Acute hematogenous osteomyelitis|
203179003|Acute hematogenous osteomyelitis (disorder)|SY|1|M86.00|Acute hematogenous osteomyelitis, unspecified site|
2032001|Cerebral edema (disorder)|SY|1|G93.6|Cerebral edema|
20322005|Chronic respiratory disease in perinatal period (disorder)|SY|1|P27|Chronic respiratory disease originating in the perinatal period|
20322005|Chronic respiratory disease in perinatal period (disorder)|SY|1|P27.9|Unspecified chronic respiratory disease originating in the perinatal period|
203241002|Osteomyelitis of vertebra (disorder)|SY|1|M46.2|Osteomyelitis of vertebra|
203241002|Osteomyelitis of vertebra (disorder)|SY|1|M46.20|Osteomyelitis of vertebra, site unspecified|
203245006|Periostitis without osteomyelitis (disorder)|SY|2|M86.9|Osteomyelitis, unspecified|
203284001|Osteopathy from poliomyelitis (disorder)|SY|1|M89.6|Osteopathy after poliomyelitis|
203351003|Paget's disease of skull (disorder)|SY|1|M88.0|Osteitis deformans of skull|
203356008|Osteitis deformans in neoplastic disease (disorder)|SY|1|M90.6|Osteitis deformans in neoplastic diseases|
203356008|Osteitis deformans in neoplastic disease (disorder)|SY|1|M90.60|Osteitis deformans in neoplastic diseases, unspecified site|
203357004|Hypertrophic osteoarthropathy (disorder)|SY|2|M89.4|Other hypertrophic osteoarthropathy|
203382004|Humerus head juvenile osteochondritis (disorder)|SY|1|M92.0|Juvenile osteochondrosis of humerus|
203389008|Juvenile osteochondrosis of the secondary patellar center (disorder)|SY|2|M92.4|Juvenile osteochondrosis of patella|
203392007|Juvenile osteochondrosis of the foot (disorder)|SY|1|M92.6|Juvenile osteochondrosis of tarsus|
203411002|Osteochondritis dissecans of the wrist (disorder)|SY|1|M93.23|Osteochondritis dissecans of wrist|
203417003|Adult osteochondrosis of spine (disorder)|SY|1|M42.1|Adult osteochondrosis of spine|
203418008|Kienbock's disease of adults (disorder)|SY|1|M93.1|Kienböck's disease of adults|
20342001|Calculus in urethra (disorder)|SY|1|N21.1|Calculus in urethra|
20343006|Pigmented purpuric lichenoid dermatitis of Gougerot and Blum (disorder)|SY|1|L81.7|Pigmented purpuric dermatosis|
203435007|Localized osteoporosis - Lequesne (disorder)|SY|1|M81.6|Localized osteoporosis [Lequesne]|
203465002|Bone cyst (disorder)|SY|1|M85.4|Solitary bone cyst|
203465002|Bone cyst (disorder)|SY|1|M85.40|Solitary bone cyst, unspecified site|
203467005|Solitary bone cyst (disorder)|SY|1|M85.4|Solitary bone cyst|
203467005|Solitary bone cyst (disorder)|SY|1|M85.40|Solitary bone cyst, unspecified site|
203468000|Aneurysmal bone cyst (disorder)|SY|1|M85.5|Aneurysmal bone cyst|
203468000|Aneurysmal bone cyst (disorder)|SY|1|M85.50|Aneurysmal bone cyst, unspecified site|
203482000|Idiopathic aseptic necrosis of bone (disorder)|SY|1|M87.0|Idiopathic aseptic necrosis of bone|
203483005|Osteonecrosis due to drugs (disorder)|SY|1|M87.1|Osteonecrosis due to drugs|
203484004|Osteonecrosis due to previous trauma (disorder)|SY|1|M87.2|Osteonecrosis due to previous trauma|
203514008|Hypertrophy of bone (disorder)|SY|1|M89.3|Hypertrophy of bone|
203514008|Hypertrophy of bone (disorder)|SY|1|M89.30|Hypertrophy of bone, unspecified site|
203521008|Pseudarthrosis after fusion or arthrodesis (disorder)|SY|1|M96.0|Pseudarthrosis after fusion or arthrodesis|
203522001|Osteolysis (disorder)|SY|1|M89.5|Osteolysis|
203522001|Osteolysis (disorder)|SY|1|M89.50|Osteolysis, unspecified site|
203522001|Osteolysis (disorder)|SY|1|M89.60|Osteopathy after poliomyelitis, unspecified site|
203556007|Deviation of finger (finding)|SY|1|M20.0|Deformity of finger(s)|
203556007|Deviation of finger (finding)|SY|1|M20.00|Unspecified deformity of finger(s)|
203556007|Deviation of finger (finding)|SY|1|M20.009|Unspecified deformity of unspecified finger(s)|
203569006|Flexion deformity of knee (finding)|SY|1|M21.26|Flexion deformity, knee|
203572004|Acquired equinovarus - clubfoot (disorder)|SY|1|M21.54|Acquired clubfoot|
203597000|Chronic instability of knee (finding)|SY|1|M23.5|Chronic instability of knee|
203597000|Chronic instability of knee (finding)|SY|1|M23.50|Chronic instability of knee, unspecified knee|
203598005|Flexion deformity (disorder)|SY|1|M21.2|Flexion deformity|
203598005|Flexion deformity (disorder)|SY|1|M21.20|Flexion deformity, unspecified site|
203630007|Radiation kyphosis (disorder)|SY|1|M96.2|Postradiation kyphosis|
203631006|Post-laminectomy kyphosis (disorder)|SY|1|M96.3|Postlaminectomy kyphosis|
203646004|Adolescent idiopathic scoliosis (disorder)|SY|1|M41.11|Juvenile idiopathic scoliosis|
203646004|Adolescent idiopathic scoliosis (disorder)|SY|1|M41.119|Juvenile idiopathic scoliosis, site unspecified|
20365006|Squamous intraepithelial neoplasia, grade III (morphologic abnormality)|SY|1|D06|Carcinoma in situ of cervix uteri|
20365006|Squamous intraepithelial neoplasia, grade III (morphologic abnormality)|SY|1|D06.9|Carcinoma in situ of cervix, unspecified|
20365006|Squamous intraepithelial neoplasia, grade III (morphologic abnormality)|SY|1|D07.1|Carcinoma in situ of vulva|
20365006|Squamous intraepithelial neoplasia, grade III (morphologic abnormality)|SY|1|D07.2|Carcinoma in situ of vagina|
203662005|Neuromuscular scoliosis (disorder)|SY|1|M41.4|Neuromuscular scoliosis|
203662005|Neuromuscular scoliosis (disorder)|SY|1|M41.40|Neuromuscular scoliosis, site unspecified|
203665007|Flatback syndrome (disorder)|SY|1|M40.3|Flatback syndrome|
203665007|Flatback syndrome (disorder)|SY|1|M40.30|Flatback syndrome, site unspecified|
203676006|Acquired chest and rib deformity (disorder)|SY|1|M95.4|Acquired deformity of chest and rib|
203708004|Segmental and somatic dysfunction (disorder)|SY|1|M99.0|Segmental and somatic dysfunction|
203709007|Subluxation complex (vertebral) (disorder)|SY|1|M99.1|Subluxation complex (vertebral)|
203710002|Stenosis of spinal canal due to subluxation (disorder)|SY|1|M99.2|Subluxation stenosis of neural canal|
203711003|Stenosis of spinal canal due to bone (disorder)|SY|1|M99.3|Osseous stenosis of neural canal|
203712005|Stenosis of spinal canal due to connective tissue (disorder)|SY|1|M99.4|Connective tissue stenosis of neural canal|
203713000|Stenosis of spinal canal due to intervertebral disc (disorder)|SY|1|M99.5|Intervertebral disc stenosis of neural canal|
203714006|Osseous and subluxation stenosis of intervertebral foramina (disorder)|SY|1|M99.6|Osseous and subluxation stenosis of intervertebral foramina|
203715007|Connective tissue and disc stenosis of intervertebral foramina (disorder)|SY|1|M99.7|Connective tissue and disc stenosis of intervertebral foramina|
20372007|Tuberculosis of prostate (disorder)|SY|1|A18.14|Tuberculosis of prostate|
20376005|Benign neoplastic disease (disorder)|SY|1|D36.9|Benign neoplasm, unspecified site|
20392000|Congenital entropion (disorder)|SY|1|Q10.2|Congenital entropion|
203922009|Anencephalus and similar anomalies (disorder)|SY|1|Q00|Anencephaly and similar malformations|
203923004|Acrania (disorder)|SY|2|Q00.0|Anencephaly|
203934001|Cervical spina bifida with hydrocephalus (disorder)|SY|1|Q05.0|Cervical spina bifida with hydrocephalus|
203935000|Thoracic spina bifida with hydrocephalus (disorder)|SY|1|Q05.1|Thoracic spina bifida with hydrocephalus|
203936004|Lumbar spina bifida with hydrocephalus (disorder)|SY|1|Q05.2|Lumbar spina bifida with hydrocephalus|
203967002|Spinal hydromeningocele (disorder)|SY|2|Q05|Spina bifida|
203978005|Spinal meningocele (disorder)|SY|2|Q05|Spina bifida|
203994003|Myelocystocele (disorder)|SY|2|Q05|Spina bifida|
204021005|Encephalomyelocele (disorder)|SY|2|Q01|Encephalocele|
204022003|Hydromeningocele - cranial (disorder)|SY|2|Q01|Encephalocele|
204036008|Lissencephaly (disorder)|SY|2|Q04.3|Other reduction deformities of brain|
204036008|Lissencephaly (disorder)|SY|2|Q93.88|Other microdeletions|
204042007|Congenital malformation of corpus callosum (disorder)|SY|1|Q04.0|Congenital malformations of corpus callosum|
204081007|Spinal cord hypoplasia (disorder)|SY|2|Q06.1|Hypoplasia and dysplasia of spinal cord|
204086002|Brachial plexus displacement (disorder)|SY|2|Q07.8|Other specified congenital malformations of nervous system|
204099004|Agenesis of eye (disorder)|SY|2|Q11.1|Other anophthalmos|
204102004|Cryptophthalmos syndrome (disorder)|SY|2|Q87.0|Congenital malformation syndromes predominantly affecting facial appearance|
204132007|Anomalies of lens shape (disorder)|SY|1|Q12|Congenital lens malformations|
204132007|Anomalies of lens shape (disorder)|SY|1|Q12.9|Congenital lens malformation, unspecified|
204134008|Coloboma of lens (disorder)|SY|1|Q12.2|Coloboma of lens|
20415001|Progressive sclerosing poliodystrophy (disorder)|SY|1|G31.81|Alpers disease|
204152008|Axenfeld anomaly (disorder)|SY|2|Q15.0|Congenital glaucoma|
204153003|Irido-corneo-trabecular dysgenesis (disorder)|SY|2|Q13.4|Other congenital corneal malformations|
204154009|Irido-trabecular dysgenesis (disorder)|SY|1|Q13.81|Rieger's anomaly|
204164000|Blue sclera (disorder)|SY|1|Q13.5|Blue sclera|
204171005|Congenital vitreous opacity (disorder)|SY|2|Q14.0|Congenital malformation of vitreous humor|
204196008|Congenital anomalies of eyelid, lacrimal system and orbit (disorder)|SY|1|Q10|Congenital malformations of eyelid, lacrimal apparatus and orbit|
204208005|Agenesis of punctum lacrimale (disorder)|SY|2|Q10.4|Absence and agenesis of lacrimal apparatus|
204224006|Ear anomalies with hearing impairment (disorder)|SY|1|Q16|Congenital malformations of ear causing impairment of hearing|
204224006|Ear anomalies with hearing impairment (disorder)|SY|1|Q16.9|Congenital malformation of ear causing impairment of hearing, unspecified|
204245004|Accessory tragus (disorder)|SY|2|Q17.0|Accessory auricle|
20425006|Labyrinthine disorder (disorder)|SY|1|H81.4|Vertigo of central origin|
20425006|Labyrinthine disorder (disorder)|SY|1|H81.49|Vertigo of central origin, unspecified ear|
20425006|Labyrinthine disorder (disorder)|SY|2|H81|Disorders of vestibular function|
20425006|Labyrinthine disorder (disorder)|SY|2|H81.9|Unspecified disorder of vestibular function|
20425006|Labyrinthine disorder (disorder)|SY|2|H81.90|Unspecified disorder of vestibular function, unspecified ear|
204256004|Congenital pointed ear (disorder)|SY|2|Q17.3|Other misshapen ear|
20427003|Postphlebitic syndrome (disorder)|SY|2|I87.0|Postthrombotic syndrome|
204277001|Cervicoaural fistula (disorder)|SY|2|Q18.1|Preauricular sinus and cyst|
204296002|Discordant ventriculoarterial connection (disorder)|SY|1|Q20.3|Discordant ventriculoarterial connection|
204297006|Total great vessel transposition (disorder)|SY|1|Q20.3|Discordant ventriculoarterial connection|
204299009|Dextrotransposition of aorta (disorder)|SY|1|Q20.1|Double outlet right ventricle|
204299009|Dextrotransposition of aorta (disorder)|SY|1|Q20.3|Discordant ventriculoarterial connection|
2043009|Alcoholic gastritis (disorder)|SY|1|K29.2|Alcoholic gastritis|
204306007|Pentalogy of Fallot (disorder)|SY|2|Q21.8|Other congenital malformations of cardiac septa|
204315000|Atrial septal defect within oval fossa (disorder)|SY|2|Q21.1|Atrial septal defect|
204317008|Patent foramen ovale (disorder)|SY|2|Q21.1|Atrial septal defect|
204318003|Persistent ostium secundum (disorder)|SY|2|Q21.1|Atrial septal defect|
20433007|Fracture of upper end of tibia (disorder)|SY|1|S82.1|Fracture of upper end of tibia|
204342004|Congenital atresia of the pulmonary valve (disorder)|SY|1|Q22.0|Pulmonary valve atresia|
204352000|Supernumerary pulmonary valve cusps (disorder)|SY|2|Q22.3|Other congenital malformations of pulmonary valve|
204357006|Ebstein's anomaly of tricuspid valve (disorder)|SY|1|Q22.5|Ebstein's anomaly|
204370002|Stenosis of infundibulum of right ventricle (disorder)|SY|1|Q24.3|Pulmonary infundibular stenosis|
204427001|Persistent aortic arch convolutions (disorder)|SY|2|Q25.4|Other congenital malformations of aorta|
204433005|Aplasia of aorta (disorder)|SY|2|Q25.4|Other congenital malformations of aorta|
204443008|Pulmonary artery atresia (disorder)|SY|1|Q25.5|Atresia of pulmonary artery|
204451006|Anomalies of great veins (disorder)|SY|1|Q26|Congenital malformations of great veins|
204451006|Anomalies of great veins (disorder)|SY|1|Q26.9|Congenital malformation of great vein, unspecified|
204456001|Subdiaphragmatic total anomalous pulmonary venous return (disorder)|SY|2|Q26.2|Total anomalous pulmonary venous connection|
204457005|Supradiaphragmatic total anomalous pulmonary venous return (disorder)|SY|2|Q26.2|Total anomalous pulmonary venous connection|
204461004|Portal vein-hepatic artery fistula (disorder)|SY|1|Q26.6|Portal vein-hepatic artery fistula|
204469002|Absence or hypoplasia of the umbilical artery (disorder)|SY|1|Q27.0|Congenital absence and hypoplasia of umbilical artery|
204470001|Single umbilical artery (disorder)|SY|2|Q27.0|Congenital absence and hypoplasia of umbilical artery|
204482005|Congenital varix (disorder)|SY|1|Q27.4|Congenital phlebectasia|
204482005|Congenital varix (disorder)|SY|1|Q27.8|Other specified congenital malformations of peripheral vascular system|
204493007|Arteriovenous malformation of precerebral vessels (disorder)|SY|1|Q28.0|Arteriovenous malformation of precerebral vessels|
204508009|Choanal atresia (disorder)|SY|1|Q30.0|Choanal atresia|
204529000|Congenital glottic web of larynx (disorder)|SY|2|Q31.0|Web of larynx|
204530005|Congenital subglottic web of larynx (disorder)|SY|2|Q31.0|Web of larynx|
204534001|Agenesis of bronchus (disorder)|SY|2|Q32.4|Other congenital malformations of bronchus|
204535000|Agenesis of larynx (disorder)|SY|2|Q31.8|Other congenital malformations of larynx|
204551008|Congenital bronchial stenosis (disorder)|SY|1|Q32.3|Congenital stenosis of bronchus|
204552001|Congenital subglottic stenosis (disorder)|SY|1|Q31.1|Congenital subglottic stenosis|
204557007|Congenital fissure of epiglottis (disorder)|SY|2|Q31.8|Other congenital malformations of larynx|
204558002|Congenital cleft of posterior cricoid cartilage (disorder)|SY|2|Q31.8|Other congenital malformations of larynx|
20461001|Swimming (qualifier value)|SY|1|Y93.11|Swimming|
204620007|Cleft hard palate with cleft lip, bilateral (disorder)|SY|1|Q37.0|Cleft hard palate with bilateral cleft lip|
204621006|Unilateral cleft hard palate with cleft lip (situation)|SY|1|Q37.1|Cleft hard palate with unilateral cleft lip|
204631004|Congenital plicated tongue (disorder)|SY|2|Q38.3|Other congenital malformations of tongue|
204635008|Congenital salivary gland fistula (disorder)|SY|2|Q38.4|Congenital malformations of salivary glands and ducts|
204656005|Imperforate esophagus (disorder)|SY|2|Q39.0|Atresia of esophagus without fistula|
204659003|Esophageal atresia with tracheoesophageal fistula (disorder)|SY|1|Q39.1|Atresia of esophagus with tracheo-esophageal fistula|
204667006|Congenital esophageal pouch (disorder)|SY|1|Q39.6|Congenital diverticulum of esophagus|
204702007|Imperforate jejunum (disorder)|SY|2|Q41.1|Congenital absence, atresia and stenosis of jejunum|
204712000|Anal atresia (disorder)|SY|2|Q42.3|Congenital absence, atresia and stenosis of anus without fistula|
204731006|Imperforate anus (disorder)|SY|2|Q42.3|Congenital absence, atresia and stenosis of anus without fistula|
204739008|Hirschsprung's disease (disorder)|SY|1|Q43.1|Hirschsprung's disease|
204764006|Megaloduodenum (disorder)|SY|2|Q43.8|Other specified congenital malformations of intestine|
204808002|Congenital pancreatic cyst (disorder)|SY|1|Q45.2|Congenital pancreatic cyst|
204821009|Congenital malformation of genital organs (disorder)|SY|1|Q50-Q56|Congenital malformations of genital organs|
204829006|Epoophoron cyst (disorder)|SY|2|Q50.5|Embryonic cyst of broad ligament|
204838008|Doubling of uterus (disorder)|SY|2|Q51.2|Other doubling of uterus|
20484008|Prion disease (disorder)|SY|2|A81.9|Atypical virus infection of central nervous system, unspecified|
204847000|Congenital fistulae between uterus and digestive and urinary tracts (disorder)|SY|1|Q51.7|Congenital fistulae between uterus and digestive and urinary tracts|
204878001|Undescended testicle (disorder)|SY|1|Q53.9|Undescended testicle, unspecified|
204888000|Hypospadias, penile (disorder)|SY|1|Q54.1|Hypospadias, penile|
204889008|Hypospadias, penoscrotal (disorder)|SY|1|Q54.2|Hypospadias, penoscrotal|
204890004|Hypospadias, perineal (disorder)|SY|1|Q54.3|Hypospadias, perineal|
204891000|Hypospadias, balanic (disorder)|SY|1|Q54.0|Hypospadias, balanic|
20490007|Burn erythema of lower leg (disorder)|SY|1|T24.13|Burn of first degree of lower leg|
204908001|Aplasia of penis (disorder)|SY|1|Q55.5|Congenital absence and aplasia of penis|
204919003|Erythematous pinta plaque (disorder)|SY|2|A67.1|Intermediate lesions of pinta|
204941003|Congenital renal atrophy (disorder)|SY|2|Q60|Renal agenesis and other reduction defects of kidney|
204942005|Renal agenesis (disorder)|SY|1|Q60|Renal agenesis and other reduction defects of kidney|
204942005|Renal agenesis (disorder)|SY|1|Q60.2|Renal agenesis, unspecified|
204948009|Unilateral renal hypoplasia (situation)|SY|1|Q60.3|Renal hypoplasia, unilateral|
204949001|Renal dysplasia (disorder)|SY|1|Q61.4|Renal dysplasia|
204957003|Medullary cystic disease (disorder)|SY|1|Q61.5|Medullary cystic kidney|
204958008|Nephronophthisis (disorder)|SY|1|Q61.5|Medullary cystic kidney|
204962002|Multicystic kidney (disorder)|SY|2|Q61.4|Renal dysplasia|
204967008|Renal pelvis and ureter obstructive defects (disorder)|SY|1|Q62|Congenital obstructive defects of renal pelvis and congenital malformations of ureter|
204980006|Congenital displaced kidney (disorder)|SY|2|Q63.2|Ectopic kidney|
204991004|Deviation of ureter (disorder)|SY|1|Q62.61|Deviation of ureter|
